Year,Month,Day,Hour,Load
2004,1,1,1,484.0
2004,1,1,2,457.0
2004,1,1,3,450.0
2004,1,1,4,448.0
2004,1,1,5,444.0
2004,1,1,6,490.0
2004,1,1,7,523.0
2004,1,1,8,581.0
2004,1,1,9,612.0
2004,1,1,10,633.0
2004,1,1,11,633.0
2004,1,1,12,599.0
2004,1,1,13,559.0
2004,1,1,14,546.0
2004,1,1,15,526.0
2004,1,1,16,507.0
2004,1,1,17,560.0
2004,1,1,18,619.0
2004,1,1,19,693.0
2004,1,1,20,663.0
2004,1,1,21,637.0
2004,1,1,22,605.0
2004,1,1,23,550.0
2004,1,1,24,522.0
2004,1,2,1,461.0
2004,1,2,2,438.0
2004,1,2,3,447.0
2004,1,2,4,439.0
2004,1,2,5,448.0
2004,1,2,6,485.0
2004,1,2,7,534.0
2004,1,2,8,549.0
2004,1,2,9,573.0
2004,1,2,10,616.0
2004,1,2,11,599.0
2004,1,2,12,556.0
2004,1,2,13,587.0
2004,1,2,14,559.0
2004,1,2,15,522.0
2004,1,2,16,490.0
2004,1,2,17,504.0
2004,1,2,18,584.0
2004,1,2,19,630.0
2004,1,2,20,634.0
2004,1,2,21,585.0
2004,1,2,22,602.0
2004,1,2,23,553.0
2004,1,2,24,481.0
2004,1,3,1,423.0
2004,1,3,2,406.0
2004,1,3,3,396.0
2004,1,3,4,379.0
2004,1,3,5,378.0
2004,1,3,6,403.0
2004,1,3,7,450.0
2004,1,3,8,474.0
2004,1,3,9,557.0
2004,1,3,10,561.0
2004,1,3,11,544.0
2004,1,3,12,489.0
2004,1,3,13,471.0
2004,1,3,14,437.0
2004,1,3,15,413.0
2004,1,3,16,397.0
2004,1,3,17,437.0
2004,1,3,18,516.0
2004,1,3,19,529.0
2004,1,3,20,545.0
2004,1,3,21,503.0
2004,1,3,22,488.0
2004,1,3,23,452.0
2004,1,3,24,387.0
2004,1,4,1,331.0
2004,1,4,2,316.0
2004,1,4,3,309.0
2004,1,4,4,312.0
2004,1,4,5,307.0
2004,1,4,6,327.0
2004,1,4,7,346.0
2004,1,4,8,375.0
2004,1,4,9,483.0
2004,1,4,10,521.0
2004,1,4,11,486.0
2004,1,4,12,496.0
2004,1,4,13,481.0
2004,1,4,14,501.0
2004,1,4,15,447.0
2004,1,4,16,417.0
2004,1,4,17,444.0
2004,1,4,18,493.0
2004,1,4,19,477.0
2004,1,4,20,469.0
2004,1,4,21,495.0
2004,1,4,22,461.0
2004,1,4,23,399.0
2004,1,4,24,339.0
2004,1,5,1,310.0
2004,1,5,2,304.0
2004,1,5,3,300.0
2004,1,5,4,294.0
2004,1,5,5,301.0
2004,1,5,6,343.0
2004,1,5,7,431.0
2004,1,5,8,434.0
2004,1,5,9,439.0
2004,1,5,10,408.0
2004,1,5,11,421.0
2004,1,5,12,430.0
2004,1,5,13,438.0
2004,1,5,14,388.0
2004,1,5,15,396.0
2004,1,5,16,399.0
2004,1,5,17,444.0
2004,1,5,18,553.0
2004,1,5,19,561.0
2004,1,5,20,570.0
2004,1,5,21,536.0
2004,1,5,22,536.0
2004,1,5,23,520.0
2004,1,5,24,430.0
2004,1,6,1,423.0
2004,1,6,2,417.0
2004,1,6,3,409.0
2004,1,6,4,417.0
2004,1,6,5,452.0
2004,1,6,6,467.0
2004,1,6,7,570.0
2004,1,6,8,579.0
2004,1,6,9,575.0
2004,1,6,10,540.0
2004,1,6,11,519.0
2004,1,6,12,527.0
2004,1,6,13,521.0
2004,1,6,14,522.0
2004,1,6,15,499.0
2004,1,6,16,529.0
2004,1,6,17,594.0
2004,1,6,18,675.0
