Year,Month,Day,Hour,Load
2004,1,1,1,20673.0
2004,1,1,2,19666.0
2004,1,1,3,19020.0
2004,1,1,4,18841.0
2004,1,1,5,19310.0
2004,1,1,6,19415.0
2004,1,1,7,21000.0
2004,1,1,8,22235.0
2004,1,1,9,23926.0
2004,1,1,10,24764.0
2004,1,1,11,24946.0
2004,1,1,12,23775.0
2004,1,1,13,22426.0
2004,1,1,14,21012.0
2004,1,1,15,20031.0
2004,1,1,16,20024.0
2004,1,1,17,21330.0
2004,1,1,18,24070.0
2004,1,1,19,24656.0
2004,1,1,20,24295.0
2004,1,1,21,23660.0
2004,1,1,22,22390.0
2004,1,1,23,21772.0
2004,1,1,24,19685.0
2004,1,2,1,18097.0
2004,1,2,2,17327.0
2004,1,2,3,17237.0
2004,1,2,4,17275.0
2004,1,2,5,17789.0
2004,1,2,6,18443.0
2004,1,2,7,20331.0
2004,1,2,8,21863.0
2004,1,2,9,22854.0
2004,1,2,10,23484.0
2004,1,2,11,23187.0
2004,1,2,12,22357.0
2004,1,2,13,21889.0
2004,1,2,14,20683.0
2004,1,2,15,19280.0
2004,1,2,16,18227.0
2004,1,2,17,18852.0
2004,1,2,18,21676.0
2004,1,2,19,22956.0
2004,1,2,20,22340.0
2004,1,2,21,21725.0
2004,1,2,22,20665.0
2004,1,2,23,20341.0
2004,1,2,24,18139.0
2004,1,3,1,16594.0
2004,1,3,2,15600.0
2004,1,3,3,15210.0
2004,1,3,4,15104.0
2004,1,3,5,15461.0
2004,1,3,6,15280.0
2004,1,3,7,16182.0
2004,1,3,8,17459.0
2004,1,3,9,19036.0
2004,1,3,10,19490.0
2004,1,3,11,19441.0
2004,1,3,12,18728.0
2004,1,3,13,18279.0
2004,1,3,14,17349.0
2004,1,3,15,16580.0
2004,1,3,16,16621.0
2004,1,3,17,17274.0
2004,1,3,18,19610.0
2004,1,3,19,20716.0
2004,1,3,20,19934.0
2004,1,3,21,19120.0
2004,1,3,22,17873.0
2004,1,3,23,17239.0
2004,1,3,24,15347.0
2004,1,4,1,13670.0
2004,1,4,2,12643.0
2004,1,4,3,12230.0
2004,1,4,4,12146.0
2004,1,4,5,12283.0
2004,1,4,6,12070.0
2004,1,4,7,13023.0
2004,1,4,8,14810.0
2004,1,4,9,17352.0
2004,1,4,10,18702.0
2004,1,4,11,18238.0
2004,1,4,12,17310.0
2004,1,4,13,17552.0
2004,1,4,14,17647.0
2004,1,4,15,17042.0
2004,1,4,16,16508.0
2004,1,4,17,16952.0
2004,1,4,18,19136.0
2004,1,4,19,20314.0
2004,1,4,20,20113.0
2004,1,4,21,19413.0
2004,1,4,22,17883.0
2004,1,4,23,16618.0
2004,1,4,24,14566.0
2004,1,5,1,13116.0
2004,1,5,2,12178.0
2004,1,5,3,11983.0
2004,1,5,4,12085.0
2004,1,5,5,12558.0
2004,1,5,6,13985.0
2004,1,5,7,17813.0
2004,1,5,8,19441.0
2004,1,5,9,18163.0
2004,1,5,10,18105.0
2004,1,5,11,18249.0
2004,1,5,12,18064.0
2004,1,5,13,18026.0
2004,1,5,14,17853.0
2004,1,5,15,17612.0
2004,1,5,16,17828.0
2004,1,5,17,18920.0
2004,1,5,18,21535.0
2004,1,5,19,23223.0
2004,1,5,20,23650.0
