Year,Month,Day,Hour,Load
2004,1,1,1,90700.0
2004,1,1,2,86699.0
2004,1,1,3,84243.0
2004,1,1,4,84285.0
2004,1,1,5,86087.0
2004,1,1,6,90210.0
2004,1,1,7,94570.0
2004,1,1,8,98218.0
2004,1,1,9,102024.0
2004,1,1,10,102475.0
2004,1,1,11,101584.0
2004,1,1,12,98486.0
2004,1,1,13,93564.0
2004,1,1,14,88504.0
2004,1,1,15,84515.0
2004,1,1,16,83058.0
2004,1,1,17,88223.0
2004,1,1,18,105060.0
2004,1,1,19,111298.0
2004,1,1,20,112727.0
2004,1,1,21,111613.0
2004,1,1,22,107922.0
2004,1,1,23,101511.0
2004,1,1,24,93204.0
2004,1,2,1,86863.0
2004,1,2,2,82206.0
2004,1,2,3,79782.0
2004,1,2,4,78682.0
2004,1,2,5,80051.0
2004,1,2,6,84357.0
2004,1,2,7,91493.0
2004,1,2,8,97086.0
2004,1,2,9,101162.0
2004,1,2,10,103712.0
2004,1,2,11,103764.0
2004,1,2,12,101208.0
2004,1,2,13,97020.0
2004,1,2,14,92609.0
2004,1,2,15,88539.0
2004,1,2,16,87915.0
2004,1,2,17,91545.0
2004,1,2,18,104791.0
2004,1,2,19,110244.0
2004,1,2,20,108872.0
2004,1,2,21,105982.0
2004,1,2,22,101911.0
2004,1,2,23,96044.0
2004,1,2,24,88410.0
2004,1,3,1,81086.0
2004,1,3,2,76698.0
2004,1,3,3,74841.0
2004,1,3,4,73881.0
2004,1,3,5,74173.0
2004,1,3,6,77366.0
2004,1,3,7,81810.0
2004,1,3,8,87559.0
2004,1,3,9,95140.0
2004,1,3,10,99414.0
2004,1,3,11,96469.0
2004,1,3,12,90474.0
2004,1,3,13,84385.0
2004,1,3,14,78800.0
2004,1,3,15,74594.0
2004,1,3,16,74288.0
2004,1,3,17,77706.0
2004,1,3,18,89447.0
2004,1,3,19,93337.0
2004,1,3,20,90890.0
2004,1,3,21,88965.0
2004,1,3,22,83052.0
2004,1,3,23,77130.0
2004,1,3,24,69546.0
2004,1,4,1,62297.0
2004,1,4,2,57787.0
2004,1,4,3,55766.0
2004,1,4,4,55201.0
2004,1,4,5,55448.0
2004,1,4,6,57634.0
2004,1,4,7,61407.0
2004,1,4,8,67756.0
2004,1,4,9,77099.0
2004,1,4,10,83513.0
2004,1,4,11,84111.0
2004,1,4,12,81134.0
2004,1,4,13,79500.0
2004,1,4,14,77070.0
2004,1,4,15,74908.0
2004,1,4,16,74347.0
2004,1,4,17,78905.0
2004,1,4,18,93098.0
2004,1,4,19,96569.0
2004,1,4,20,95187.0
2004,1,4,21,91364.0
2004,1,4,22,83800.0
2004,1,4,23,74265.0
2004,1,4,24,65933.0
2004,1,5,1,60178.0
2004,1,5,2,57927.0
2004,1,5,3,57647.0
2004,1,5,4,59555.0
2004,1,5,5,61688.0
2004,1,5,6,70885.0
2004,1,5,7,90505.0
2004,1,5,8,97010.0
2004,1,5,9,92962.0
2004,1,5,10,91981.0
2004,1,5,11,92376.0
2004,1,5,12,92197.0
2004,1,5,13,90556.0
2004,1,5,14,90865.0
2004,1,5,15,90067.0
2004,1,5,16,91681.0
2004,1,5,17,97946.0
2004,1,5,18,109209.0
2004,1,5,19,115059.0
2004,1,5,20,112338.0
