Year,Month,Day,Hour,Load
2004,1,1,1,3124.0
2004,1,1,2,2956.0
2004,1,1,3,2953.0
2004,1,1,4,2914.0
2004,1,1,5,3221.0
2004,1,1,6,3361.0
2004,1,1,7,3506.0
2004,1,1,8,3904.0
2004,1,1,9,4154.0
2004,1,1,10,4210.0
2004,1,1,11,4225.0
2004,1,1,12,4203.0
2004,1,1,13,4080.0
2004,1,1,14,3950.0
2004,1,1,15,3774.0
2004,1,1,16,3753.0
2004,1,1,17,3903.0
2004,1,1,18,4348.0
2004,1,1,19,4608.0
2004,1,1,20,4532.0
2004,1,1,21,4272.0
2004,1,1,22,3904.0
2004,1,1,23,3527.0
2004,1,1,24,3188.0
2004,1,2,1,3003.0
2004,1,2,2,2847.0
2004,1,2,3,2852.0
2004,1,2,4,2903.0
2004,1,2,5,3036.0
2004,1,2,6,3252.0
2004,1,2,7,3527.0
2004,1,2,8,3774.0
2004,1,2,9,3750.0
2004,1,2,10,3910.0
2004,1,2,11,3950.0
2004,1,2,12,3926.0
2004,1,2,13,3876.0
2004,1,2,14,3617.0
2004,1,2,15,3407.0
2004,1,2,16,3446.0
2004,1,2,17,3562.0
2004,1,2,18,4007.0
2004,1,2,19,4130.0
2004,1,2,20,4026.0
2004,1,2,21,3898.0
2004,1,2,22,3687.0
2004,1,2,23,3374.0
2004,1,2,24,3115.0
2004,1,3,1,2842.0
2004,1,3,2,2608.0
2004,1,3,3,2549.0
2004,1,3,4,2544.0
2004,1,3,5,2717.0
2004,1,3,6,2727.0
2004,1,3,7,2937.0
2004,1,3,8,3199.0
2004,1,3,9,3499.0
2004,1,3,10,3734.0
2004,1,3,11,3746.0
2004,1,3,12,3628.0
2004,1,3,13,3663.0
2004,1,3,14,3587.0
2004,1,3,15,3333.0
2004,1,3,16,3368.0
2004,1,3,17,3517.0
2004,1,3,18,3723.0
2004,1,3,19,3772.0
2004,1,3,20,3657.0
2004,1,3,21,3489.0
2004,1,3,22,3247.0
2004,1,3,23,3011.0
2004,1,3,24,2724.0
2004,1,4,1,2438.0
2004,1,4,2,2235.0
2004,1,4,3,2272.0
2004,1,4,4,2232.0
2004,1,4,5,2345.0
2004,1,4,6,2435.0
2004,1,4,7,2591.0
2004,1,4,8,2934.0
2004,1,4,9,3410.0
2004,1,4,10,3607.0
2004,1,4,11,3425.0
2004,1,4,12,3564.0
2004,1,4,13,3532.0
2004,1,4,14,3550.0
2004,1,4,15,3488.0
2004,1,4,16,3420.0
2004,1,4,17,3543.0
2004,1,4,18,3902.0
2004,1,4,19,4030.0
2004,1,4,20,4081.0
2004,1,4,21,3959.0
2004,1,4,22,3638.0
2004,1,4,23,3198.0
2004,1,4,24,2801.0
2004,1,5,1,2638.0
2004,1,5,2,2512.0
2004,1,5,3,2587.0
2004,1,5,4,2643.0
2004,1,5,5,2877.0
2004,1,5,6,3153.0
2004,1,5,7,3694.0
2004,1,5,8,3760.0
2004,1,5,9,3577.0
2004,1,5,10,3521.0
2004,1,5,11,3526.0
2004,1,5,12,3480.0
2004,1,5,13,3447.0
2004,1,5,14,3328.0
2004,1,5,15,3299.0
2004,1,5,16,3398.0
2004,1,5,17,3738.0
2004,1,5,18,4238.0
2004,1,5,19,4538.0
2004,1,5,20,4625.0
2004,1,5,21,4546.0
2004,1,5,22,4275.0
2004,1,5,23,3805.0
2004,1,5,24,3428.0
2004,1,6,1,3286.0
2004,1,6,2,3205.0
2004,1,6,3,3229.0
2004,1,6,4,3341.0
2004,1,6,5,3614.0
2004,1,6,6,3950.0
2004,1,6,7,4442.0
2004,1,6,8,4573.0
2004,1,6,9,4268.0
2004,1,6,10,4157.0
2004,1,6,11,4138.0
2004,1,6,12,4113.0
2004,1,6,13,4304.0
2004,1,6,14,4204.0
2004,1,6,15,4168.0
2004,1,6,16,4292.0
2004,1,6,17,4719.0
2004,1,6,18,5265.0
2004,1,6,19,5549.0
2004,1,6,20,5546.0
2004,1,6,21,5488.0
2004,1,6,22,5211.0
2004,1,6,23,5096.0
2004,1,6,24,4798.0
2004,1,7,1,4555.0
2004,1,7,2,4532.0
2004,1,7,3,4622.0
2004,1,7,4,4680.0
2004,1,7,5,4959.0
2004,1,7,6,5287.0
2004,1,7,7,5664.0
2004,1,7,8,5818.0
2004,1,7,9,5644.0
2004,1,7,10,5330.0
2004,1,7,11,5140.0
2004,1,7,12,4971.0
2004,1,7,13,4880.0
2004,1,7,14,4719.0
2004,1,7,15,4685.0
2004,1,7,16,4827.0
2004,1,7,17,5092.0
2004,1,7,18,5641.0
2004,1,7,19,5855.0
2004,1,7,20,5845.0
2004,1,7,21,5761.0
2004,1,7,22,5550.0
2004,1,7,23,5118.0
2004,1,7,24,4751.0
2004,1,8,1,4575.0
2004,1,8,2,4484.0
2004,1,8,3,4502.0
2004,1,8,4,4629.0
2004,1,8,5,4820.0
2004,1,8,6,5096.0
2004,1,8,7,5559.0
2004,1,8,8,5744.0
2004,1,8,9,5256.0
2004,1,8,10,5064.0
2004,1,8,11,4792.0
2004,1,8,12,4703.0
2004,1,8,13,4618.0
2004,1,8,14,4464.0
2004,1,8,15,4484.0
2004,1,8,16,4446.0
2004,1,8,17,4755.0
2004,1,8,18,5204.0
2004,1,8,19,5344.0
2004,1,8,20,5356.0
2004,1,8,21,5169.0
2004,1,8,22,4753.0
2004,1,8,23,4314.0
2004,1,8,24,3877.0
2004,1,9,1,3695.0
2004,1,9,2,3648.0
2004,1,9,3,3716.0
2004,1,9,4,3774.0
2004,1,9,5,4008.0
2004,1,9,6,4329.0
2004,1,9,7,4654.0
2004,1,9,8,4763.0
2004,1,9,9,4797.0
2004,1,9,10,4724.0
2004,1,9,11,4728.0
2004,1,9,12,4708.0
2004,1,9,13,4582.0
2004,1,9,14,4472.0
2004,1,9,15,4392.0
2004,1,9,16,4439.0
2004,1,9,17,4659.0
2004,1,9,18,5217.0
2004,1,9,19,5469.0
2004,1,9,20,5478.0
2004,1,9,21,5350.0
2004,1,9,22,5085.0
2004,1,9,23,4841.0
2004,1,9,24,4671.0
2004,1,10,1,4530.0
2004,1,10,2,4506.0
2004,1,10,3,4572.0
2004,1,10,4,4662.0
2004,1,10,5,4879.0
2004,1,10,6,4984.0
2004,1,10,7,5161.0
2004,1,10,8,5523.0
2004,1,10,9,5769.0
2004,1,10,10,5913.0
2004,1,10,11,5812.0
2004,1,10,12,5554.0
2004,1,10,13,5441.0
2004,1,10,14,5173.0
2004,1,10,15,4996.0
2004,1,10,16,5090.0
2004,1,10,17,5424.0
2004,1,10,18,5756.0
2004,1,10,19,5888.0
2004,1,10,20,5877.0
2004,1,10,21,5798.0
2004,1,10,22,5683.0
2004,1,10,23,5540.0
2004,1,10,24,5199.0
2004,1,11,1,4996.0
2004,1,11,2,4906.0
2004,1,11,3,4982.0
2004,1,11,4,5069.0
2004,1,11,5,5190.0
2004,1,11,6,5358.0
2004,1,11,7,5533.0
2004,1,11,8,5821.0
2004,1,11,9,6128.0
2004,1,11,10,6000.0
2004,1,11,11,5684.0
2004,1,11,12,5322.0
2004,1,11,13,5002.0
2004,1,11,14,4753.0
2004,1,11,15,4618.0
2004,1,11,16,4602.0
2004,1,11,17,4709.0
2004,1,11,18,4987.0
2004,1,11,19,5208.0
2004,1,11,20,5125.0
2004,1,11,21,4940.0
2004,1,11,22,4759.0
2004,1,11,23,4353.0
2004,1,11,24,3970.0
2004,1,12,1,3733.0
2004,1,12,2,3584.0
2004,1,12,3,3490.0
2004,1,12,4,3578.0
2004,1,12,5,3708.0
2004,1,12,6,3980.0
2004,1,12,7,4489.0
2004,1,12,8,4533.0
2004,1,12,9,4132.0
2004,1,12,10,3922.0
2004,1,12,11,3766.0
2004,1,12,12,3675.0
2004,1,12,13,3835.0
2004,1,12,14,3836.0
2004,1,12,15,3745.0
2004,1,12,16,3907.0
2004,1,12,17,4229.0
2004,1,12,18,4562.0
2004,1,12,19,4770.0
2004,1,12,20,4831.0
2004,1,12,21,4616.0
2004,1,12,22,4332.0
2004,1,12,23,3925.0
2004,1,12,24,3477.0
