Year,Month,Day,Hour,Load
2004,1,1,1,136233.0
2004,1,1,2,133055.0
2004,1,1,3,128608.0
2004,1,1,4,126791.0
2004,1,1,5,127692.0
2004,1,1,6,130805.0
2004,1,1,7,136743.0
2004,1,1,8,142741.0
2004,1,1,9,150997.0
2004,1,1,10,153165.0
2004,1,1,11,156573.0
2004,1,1,12,156195.0
2004,1,1,13,152713.0
2004,1,1,14,143818.0
2004,1,1,15,137770.0
2004,1,1,16,136849.0
2004,1,1,17,145842.0
2004,1,1,18,167715.0
2004,1,1,19,170321.0
2004,1,1,20,169230.0
2004,1,1,21,165470.0
2004,1,1,22,158587.0
2004,1,1,23,148592.0
2004,1,1,24,138138.0
2004,1,2,1,133206.0
2004,1,2,2,131970.0
2004,1,2,3,131833.0
2004,1,2,4,133152.0
2004,1,2,5,135687.0
2004,1,2,6,147333.0
2004,1,2,7,159938.0
2004,1,2,8,174799.0
2004,1,2,9,183919.0
2004,1,2,10,191603.0
2004,1,2,11,191504.0
2004,1,2,12,188829.0
2004,1,2,13,183679.0
2004,1,2,14,177986.0
2004,1,2,15,170858.0
2004,1,2,16,164906.0
2004,1,2,17,170406.0
2004,1,2,18,186656.0
2004,1,2,19,187129.0
2004,1,2,20,183625.0
2004,1,2,21,179310.0
2004,1,2,22,170867.0
2004,1,2,23,160145.0
2004,1,2,24,149442.0
2004,1,3,1,140467.0
2004,1,3,2,134189.0
2004,1,3,3,133364.0
2004,1,3,4,130546.0
2004,1,3,5,133478.0
2004,1,3,6,137511.0
2004,1,3,7,145457.0
2004,1,3,8,155456.0
2004,1,3,9,164651.0
2004,1,3,10,170510.0
2004,1,3,11,169762.0
2004,1,3,12,166091.0
2004,1,3,13,158514.0
2004,1,3,14,151719.0
2004,1,3,15,146269.0
2004,1,3,16,144333.0
2004,1,3,17,149686.0
2004,1,3,18,162912.0
2004,1,3,19,164380.0
2004,1,3,20,159526.0
2004,1,3,21,155928.0
2004,1,3,22,149321.0
2004,1,3,23,139951.0
2004,1,3,24,128685.0
2004,1,4,1,117349.0
2004,1,4,2,113450.0
2004,1,4,3,111353.0
2004,1,4,4,109191.0
2004,1,4,5,110403.0
2004,1,4,6,111784.0
2004,1,4,7,119002.0
2004,1,4,8,129701.0
2004,1,4,9,141232.0
2004,1,4,10,151333.0
2004,1,4,11,150072.0
2004,1,4,12,148846.0
2004,1,4,13,150862.0
2004,1,4,14,148651.0
2004,1,4,15,150198.0
2004,1,4,16,152633.0
2004,1,4,17,161967.0
2004,1,4,18,173938.0
2004,1,4,19,175311.0
2004,1,4,20,172162.0
2004,1,4,21,169199.0
2004,1,4,22,163409.0
2004,1,4,23,151335.0
2004,1,4,24,139877.0
2004,1,5,1,135318.0
2004,1,5,2,133486.0
2004,1,5,3,134101.0
2004,1,5,4,138060.0
2004,1,5,5,142135.0
2004,1,5,6,159236.0
2004,1,5,7,186177.0
2004,1,5,8,199077.0
2004,1,5,9,197255.0
2004,1,5,10,196273.0
2004,1,5,11,197965.0
2004,1,5,12,193921.0
2004,1,5,13,193220.0
2004,1,5,14,191999.0
2004,1,5,15,188427.0
2004,1,5,16,188172.0
2004,1,5,17,192415.0
2004,1,5,18,208289.0
2004,1,5,19,213561.0
2004,1,5,20,212254.0
2004,1,5,21,207314.0
2004,1,5,22,198959.0
2004,1,5,23,185566.0
2004,1,5,24,171937.0
2004,1,6,1,165796.0
2004,1,6,2,165848.0
2004,1,6,3,164949.0
2004,1,6,4,166780.0
2004,1,6,5,173254.0
2004,1,6,6,190428.0
2004,1,6,7,216332.0
2004,1,6,8,230020.0
2004,1,6,9,223012.0
2004,1,6,10,220461.0
2004,1,6,11,217440.0
2004,1,6,12,212633.0
2004,1,6,13,211258.0
2004,1,6,14,210310.0
2004,1,6,15,208107.0
2004,1,6,16,208276.0
2004,1,6,17,218984.0
2004,1,6,18,246577.0
2004,1,6,19,251840.0
2004,1,6,20,252518.0
2004,1,6,21,249231.0
2004,1,6,22,242959.0
2004,1,6,23,230760.0
2004,1,6,24,218549.0
2004,1,7,1,215847.0
2004,1,7,2,215868.0
2004,1,7,3,216168.0
2004,1,7,4,220300.0
2004,1,7,5,226864.0
2004,1,7,6,243596.0
2004,1,7,7,270033.0
2004,1,7,8,279022.0
2004,1,7,9,266913.0
2004,1,7,10,258082.0
2004,1,7,11,252719.0
2004,1,7,12,244608.0
2004,1,7,13,237134.0
2004,1,7,14,231591.0
2004,1,7,15,227754.0
2004,1,7,16,228988.0
2004,1,7,17,236334.0
2004,1,7,18,262750.0
2004,1,7,19,262056.0
2004,1,7,20,262421.0
2004,1,7,21,259736.0
2004,1,7,22,247342.0
2004,1,7,23,232426.0
2004,1,7,24,218473.0
2004,1,8,1,216198.0
2004,1,8,2,213687.0
2004,1,8,3,214002.0
2004,1,8,4,216060.0
2004,1,8,5,222343.0
2004,1,8,6,238482.0
2004,1,8,7,261500.0
2004,1,8,8,275454.0
2004,1,8,9,262827.0
2004,1,8,10,251921.0
2004,1,8,11,243388.0
2004,1,8,12,237063.0
2004,1,8,13,234471.0
2004,1,8,14,232194.0
2004,1,8,15,230583.0
2004,1,8,16,231080.0
2004,1,8,17,237070.0
2004,1,8,18,250244.0
2004,1,8,19,249604.0
2004,1,8,20,247134.0
2004,1,8,21,240626.0
2004,1,8,22,227712.0
2004,1,8,23,211399.0
2004,1,8,24,197099.0
2004,1,9,1,189783.0
2004,1,9,2,185088.0
2004,1,9,3,185929.0
2004,1,9,4,186469.0
2004,1,9,5,193817.0
2004,1,9,6,207517.0
2004,1,9,7,229233.0
2004,1,9,8,239134.0
2004,1,9,9,240597.0
2004,1,9,10,240261.0
2004,1,9,11,235977.0
2004,1,9,12,231755.0
2004,1,9,13,225676.0
2004,1,9,14,223152.0
2004,1,9,15,217862.0
2004,1,9,16,219190.0
2004,1,9,17,220575.0
2004,1,9,18,241101.0
2004,1,9,19,244389.0
2004,1,9,20,242188.0
2004,1,9,21,239753.0
2004,1,9,22,237064.0
2004,1,9,23,231325.0
2004,1,9,24,219576.0
2004,1,10,1,216809.0
2004,1,10,2,216904.0
2004,1,10,3,219213.0
2004,1,10,4,221514.0
2004,1,10,5,225756.0
2004,1,10,6,235426.0
2004,1,10,7,245548.0
2004,1,10,8,256871.0
2004,1,10,9,268848.0
2004,1,10,10,269031.0
2004,1,10,11,267515.0
2004,1,10,12,251559.0
2004,1,10,13,242026.0
2004,1,10,14,232736.0
2004,1,10,15,226161.0
2004,1,10,16,222702.0
2004,1,10,17,230870.0
2004,1,10,18,253535.0
2004,1,10,19,256955.0
2004,1,10,20,252964.0
2004,1,10,21,251183.0
2004,1,10,22,246794.0
2004,1,10,23,237697.0
2004,1,10,24,225775.0
2004,1,11,1,221533.0
2004,1,11,2,219597.0
2004,1,11,3,220318.0
2004,1,11,4,221693.0
2004,1,11,5,223879.0
2004,1,11,6,233305.0
2004,1,11,7,241579.0
2004,1,11,8,252933.0
2004,1,11,9,260677.0
2004,1,11,10,254783.0
2004,1,11,11,242171.0
2004,1,11,12,234555.0
2004,1,11,13,226669.0
2004,1,11,14,212961.0
2004,1,11,15,207088.0
2004,1,11,16,211159.0
2004,1,11,17,218369.0
2004,1,11,18,233991.0
2004,1,11,19,233941.0
2004,1,11,20,232645.0
2004,1,11,21,228779.0
2004,1,11,22,218161.0
2004,1,11,23,204584.0
2004,1,11,24,190518.0
2004,1,12,1,185838.0
2004,1,12,2,180979.0
2004,1,12,3,183684.0
2004,1,12,4,186936.0
2004,1,12,5,194251.0
2004,1,12,6,209199.0
2004,1,12,7,234677.0
2004,1,12,8,245498.0
2004,1,12,9,229665.0
2004,1,12,10,220865.0
2004,1,12,11,214701.0
