Year,Month,Day,Hour,Load
2004,1,1,1,30645.0
2004,1,1,2,30461.0
2004,1,1,3,30197.0
2004,1,1,4,30264.0
2004,1,1,5,30907.0
2004,1,1,6,31617.0
2004,1,1,7,33220.0
2004,1,1,8,34531.0
2004,1,1,9,34837.0
2004,1,1,10,33418.0
2004,1,1,11,31209.0
2004,1,1,12,29246.0
2004,1,1,13,27804.0
2004,1,1,14,26495.0
2004,1,1,15,25367.0
2004,1,1,16,24799.0
2004,1,1,17,26536.0
2004,1,1,18,30565.0
2004,1,1,19,32641.0
2004,1,1,20,33121.0
2004,1,1,21,33466.0
2004,1,1,22,32479.0
2004,1,1,23,31323.0
2004,1,1,24,29135.0
2004,1,2,1,27257.0
2004,1,2,2,26195.0
2004,1,2,3,25831.0
2004,1,2,4,25764.0
2004,1,2,5,26426.0
2004,1,2,6,27447.0
2004,1,2,7,30059.0
2004,1,2,8,31034.0
2004,1,2,9,31303.0
2004,1,2,10,32152.0
2004,1,2,11,32106.0
2004,1,2,12,30937.0
2004,1,2,13,30209.0
2004,1,2,14,29834.0
2004,1,2,15,28140.0
2004,1,2,16,27607.0
2004,1,2,17,28154.0
2004,1,2,18,31197.0
2004,1,2,19,32697.0
2004,1,2,20,32751.0
2004,1,2,21,32755.0
2004,1,2,22,32355.0
2004,1,2,23,31916.0
2004,1,2,24,29887.0
2004,1,3,1,28385.0
2004,1,3,2,27242.0
2004,1,3,3,26560.0
2004,1,3,4,26608.0
2004,1,3,5,26892.0
2004,1,3,6,27272.0
2004,1,3,7,28643.0
2004,1,3,8,29070.0
2004,1,3,9,30341.0
2004,1,3,10,29871.0
2004,1,3,11,28310.0
2004,1,3,12,26982.0
2004,1,3,13,25080.0
2004,1,3,14,23909.0
2004,1,3,15,23244.0
2004,1,3,16,22960.0
2004,1,3,17,23315.0
2004,1,3,18,25936.0
2004,1,3,19,27609.0
2004,1,3,20,27270.0
2004,1,3,21,26908.0
2004,1,3,22,25846.0
2004,1,3,23,25132.0
2004,1,3,24,23001.0
2004,1,4,1,20661.0
2004,1,4,2,19489.0
2004,1,4,3,19016.0
2004,1,4,4,18851.0
2004,1,4,5,19076.0
2004,1,4,6,19173.0
2004,1,4,7,20482.0
2004,1,4,8,22312.0
2004,1,4,9,24782.0
2004,1,4,10,25729.0
