Year,Month,Day,Hour,Load
2004,1,1,1,126259.0
2004,1,1,2,123313.0
2004,1,1,3,119192.0
2004,1,1,4,117507.0
2004,1,1,5,118343.0
2004,1,1,6,121228.0
2004,1,1,7,126731.0
2004,1,1,8,132289.0
2004,1,1,9,139941.0
2004,1,1,10,141950.0
2004,1,1,11,145109.0
2004,1,1,12,144759.0
2004,1,1,13,141531.0
2004,1,1,14,133288.0
2004,1,1,15,127683.0
2004,1,1,16,126829.0
2004,1,1,17,135163.0
2004,1,1,18,155436.0
2004,1,1,19,157850.0
2004,1,1,20,156840.0
2004,1,1,21,153354.0
2004,1,1,22,146976.0
2004,1,1,23,137713.0
2004,1,1,24,128023.0
2004,1,2,1,123452.0
2004,1,2,2,122307.0
2004,1,2,3,122181.0
2004,1,2,4,123402.0
2004,1,2,5,125753.0
2004,1,2,6,136545.0
2004,1,2,7,148228.0
2004,1,2,8,162001.0
2004,1,2,9,170452.0
2004,1,2,10,177574.0
2004,1,2,11,177483.0
2004,1,2,12,175004.0
2004,1,2,13,170230.0
2004,1,2,14,164954.0
2004,1,2,15,158348.0
2004,1,2,16,152831.0
2004,1,2,17,157929.0
2004,1,2,18,172990.0
2004,1,2,19,173428.0
2004,1,2,20,170181.0
2004,1,2,21,166181.0
2004,1,2,22,158356.0
2004,1,2,23,148420.0
2004,1,2,24,138500.0
2004,1,3,1,130182.0
2004,1,3,2,124364.0
2004,1,3,3,123600.0
2004,1,3,4,120988.0
2004,1,3,5,123705.0
2004,1,3,6,127443.0
2004,1,3,7,134807.0
2004,1,3,8,144073.0
2004,1,3,9,152595.0
2004,1,3,10,158025.0
2004,1,3,11,157332.0
2004,1,3,12,153931.0
2004,1,3,13,146908.0
2004,1,3,14,140610.0
2004,1,3,15,135560.0
2004,1,3,16,133765.0
2004,1,3,17,138726.0
2004,1,3,18,150984.0
2004,1,3,19,152345.0
2004,1,3,20,147845.0
2004,1,3,21,144511.0
2004,1,3,22,138388.0
2004,1,3,23,129705.0
2004,1,3,24,119263.0
2004,1,4,1,108757.0
2004,1,4,2,105143.0
2004,1,4,3,103200.0
2004,1,4,4,101196.0
2004,1,4,5,102319.0
2004,1,4,6,103599.0
2004,1,4,7,110289.0
2004,1,4,8,120205.0
2004,1,4,9,130892.0
2004,1,4,10,140253.0
2004,1,4,11,139085.0
2004,1,4,12,137948.0
2004,1,4,13,139817.0
2004,1,4,14,137767.0
2004,1,4,15,139200.0
2004,1,4,16,141458.0
2004,1,4,17,150109.0
2004,1,4,18,161203.0
2004,1,4,19,162475.0
2004,1,4,20,159557.0
2004,1,4,21,156811.0
2004,1,4,22,151444.0
2004,1,4,23,140255.0
2004,1,4,24,129636.0
2004,1,5,1,125411.0
2004,1,5,2,123713.0
2004,1,5,3,124282.0
2004,1,5,4,127951.0
2004,1,5,5,131728.0
2004,1,5,6,147578.0
2004,1,5,7,172545.0
2004,1,5,8,184501.0
2004,1,5,9,182812.0
2004,1,5,10,181902.0
2004,1,5,11,183471.0
2004,1,5,12,179722.0
2004,1,5,13,179073.0
2004,1,5,14,177942.0
2004,1,5,15,174631.0
2004,1,5,16,174394.0
2004,1,5,17,178327.0
2004,1,5,18,193039.0
2004,1,5,19,197924.0
2004,1,5,20,196714.0
2004,1,5,21,192134.0
2004,1,5,22,184391.0
2004,1,5,23,171979.0
2004,1,5,24,159349.0
2004,1,6,1,153656.0
2004,1,6,2,153705.0
2004,1,6,3,152871.0
2004,1,6,4,154568.0
2004,1,6,5,160569.0
2004,1,6,6,176485.0
2004,1,6,7,200493.0
2004,1,6,8,213178.0
2004,1,6,9,206683.0
2004,1,6,10,204319.0
2004,1,6,11,201520.0
2004,1,6,12,197065.0
2004,1,6,13,195791.0
2004,1,6,14,194911.0
2004,1,6,15,192869.0
2004,1,6,16,193026.0
2004,1,6,17,202951.0
2004,1,6,18,228523.0
2004,1,6,19,233400.0
2004,1,6,20,234029.0
2004,1,6,21,230982.0
2004,1,6,22,225170.0
2004,1,6,23,213865.0
2004,1,6,24,202548.0
2004,1,7,1,200043.0
2004,1,7,2,200063.0
2004,1,7,3,200341.0
2004,1,7,4,204171.0
2004,1,7,5,210254.0
2004,1,7,6,225761.0
2004,1,7,7,250261.0
2004,1,7,8,258592.0
2004,1,7,9,247371.0
2004,1,7,10,239185.0
2004,1,7,11,234215.0
2004,1,7,12,226698.0
2004,1,7,13,219772.0
2004,1,7,14,214634.0
2004,1,7,15,211079.0
2004,1,7,16,212222.0
2004,1,7,17,219031.0
2004,1,7,18,243513.0
2004,1,7,19,242869.0
2004,1,7,20,243207.0
2004,1,7,21,240718.0
2004,1,7,22,229232.0
2004,1,7,23,215409.0
2004,1,7,24,202476.0
2004,1,8,1,200368.0
2004,1,8,2,198042.0
2004,1,8,3,198334.0
2004,1,8,4,200241.0
2004,1,8,5,206063.0
2004,1,8,6,221020.0
2004,1,8,7,242354.0
2004,1,8,8,255285.0
2004,1,8,9,243583.0
2004,1,8,10,233476.0
2004,1,8,11,225567.0
2004,1,8,12,219705.0
2004,1,8,13,217303.0
2004,1,8,14,215193.0
2004,1,8,15,213701.0
2004,1,8,16,214161.0
2004,1,8,17,219712.0
2004,1,8,18,231921.0
2004,1,8,19,231328.0
2004,1,8,20,229040.0
2004,1,8,21,223008.0
2004,1,8,22,211040.0
2004,1,8,23,195921.0
2004,1,8,24,182667.0
2004,1,9,1,175888.0
2004,1,9,2,171536.0
2004,1,9,3,172315.0
2004,1,9,4,172816.0
2004,1,9,5,179626.0
2004,1,9,6,192324.0
2004,1,9,7,212450.0
2004,1,9,8,221625.0
2004,1,9,9,222981.0
2004,1,9,10,222670.0
2004,1,9,11,218700.0
2004,1,9,12,214786.0
2004,1,9,13,209152.0
2004,1,9,14,206813.0
2004,1,9,15,201911.0
2004,1,9,16,203142.0
2004,1,9,17,204425.0
2004,1,9,18,223449.0
2004,1,9,19,226495.0
2004,1,9,20,224455.0
2004,1,9,21,222199.0
2004,1,9,22,219707.0
2004,1,9,23,214387.0
2004,1,9,24,203499.0
2004,1,10,1,200934.0
2004,1,10,2,201023.0
2004,1,10,3,203162.0
2004,1,10,4,205295.0
2004,1,10,5,209226.0
2004,1,10,6,218189.0
2004,1,10,7,227570.0
2004,1,10,8,238063.0
2004,1,10,9,249163.0
2004,1,10,10,249333.0
2004,1,10,11,247928.0
2004,1,10,12,233141.0
2004,1,10,13,224306.0
2004,1,10,14,215695.0
2004,1,10,15,209602.0
2004,1,10,16,206396.0
2004,1,10,17,213966.0
2004,1,10,18,234972.0
2004,1,10,19,238141.0
2004,1,10,20,234443.0
2004,1,10,21,232792.0
2004,1,10,22,228725.0
2004,1,10,23,220293.0
2004,1,10,24,209244.0
2004,1,11,1,205313.0
2004,1,11,2,203518.0
2004,1,11,3,204187.0
2004,1,11,4,205461.0
2004,1,11,5,207487.0
2004,1,11,6,216223.0
2004,1,11,7,223892.0
2004,1,11,8,234414.0
2004,1,11,9,241591.0
2004,1,11,10,236128.0
2004,1,11,11,224439.0
2004,1,11,12,217381.0
2004,1,11,13,210072.0
2004,1,11,14,197368.0
2004,1,11,15,191926.0
2004,1,11,16,195699.0
2004,1,11,17,202380.0
2004,1,11,18,216858.0
2004,1,11,19,216813.0
2004,1,11,20,215612.0
2004,1,11,21,212029.0
2004,1,11,22,202188.0
2004,1,11,23,189604.0
2004,1,11,24,176568.0
2004,1,12,1,172232.0
2004,1,12,2,167728.0
2004,1,12,3,170236.0
2004,1,12,4,173249.0
2004,1,12,5,180028.0
2004,1,12,6,193881.0
2004,1,12,7,217494.0
2004,1,12,8,227523.0
2004,1,12,9,212849.0
2004,1,12,10,204694.0
2004,1,12,11,198982.0
2004,1,12,12,191375.0
2004,1,12,13,188383.0
2004,1,12,14,183757.0
2004,1,12,15,180524.0
2004,1,12,16,181120.0
2004,1,12,17,186221.0
2004,1,12,18,200104.0
2004,1,12,19,205037.0
2004,1,12,20,202185.0
2004,1,12,21,196678.0
2004,1,12,22,186987.0
2004,1,12,23,173940.0
2004,1,12,24,158304.0
2004,1,13,1,155018.0
2004,1,13,2,151912.0
2004,1,13,3,154115.0
2004,1,13,4,155924.0
2004,1,13,5,165699.0
2004,1,13,6,180692.0
2004,1,13,7,205429.0
2004,1,13,8,219206.0
2004,1,13,9,207756.0
2004,1,13,10,197020.0
2004,1,13,11,188143.0
2004,1,13,12,183850.0
2004,1,13,13,184035.0
2004,1,13,14,182128.0
2004,1,13,15,180182.0
2004,1,13,16,179825.0
2004,1,13,17,188777.0
2004,1,13,18,209154.0
2004,1,13,19,213976.0
2004,1,13,20,213036.0
2004,1,13,21,211450.0
2004,1,13,22,200814.0
2004,1,13,23,189290.0
2004,1,13,24,177267.0
2004,1,14,1,172681.0
2004,1,14,2,172012.0
2004,1,14,3,171548.0
2004,1,14,4,173644.0
2004,1,14,5,181979.0
2004,1,14,6,193281.0
2004,1,14,7,217969.0
2004,1,14,8,231836.0
2004,1,14,9,218467.0
2004,1,14,10,210855.0
2004,1,14,11,205052.0
2004,1,14,12,201199.0
2004,1,14,13,197540.0
2004,1,14,14,193504.0
2004,1,14,15,191699.0
2004,1,14,16,195059.0
2004,1,14,17,202171.0
2004,1,14,18,218764.0
2004,1,14,19,221652.0
2004,1,14,20,219817.0
2004,1,14,21,218422.0
2004,1,14,22,203161.0
2004,1,14,23,190169.0
2004,1,14,24,176144.0
2004,1,15,1,170828.0
2004,1,15,2,169147.0
2004,1,15,3,168779.0
2004,1,15,4,171765.0
2004,1,15,5,176983.0
2004,1,15,6,190552.0
2004,1,15,7,211297.0
2004,1,15,8,227981.0
2004,1,15,9,225554.0
2004,1,15,10,222112.0
2004,1,15,11,213954.0
2004,1,15,12,209089.0
2004,1,15,13,204120.0
2004,1,15,14,208164.0
2004,1,15,15,196978.0
2004,1,15,16,199468.0
2004,1,15,17,208222.0
2004,1,15,18,229234.0
2004,1,15,19,240171.0
2004,1,15,20,239558.0
2004,1,15,21,238897.0
2004,1,15,22,232342.0
2004,1,15,23,223095.0
2004,1,15,24,209723.0
2004,1,16,1,206354.0
2004,1,16,2,209454.0
2004,1,16,3,209611.0
2004,1,16,4,212565.0
2004,1,16,5,221218.0
2004,1,16,6,235008.0
2004,1,16,7,256642.0
2004,1,16,8,270013.0
2004,1,16,9,260220.0
2004,1,16,10,251730.0
2004,1,16,11,245073.0
2004,1,16,12,236109.0
2004,1,16,13,231217.0
2004,1,16,14,220432.0
2004,1,16,15,217410.0
2004,1,16,16,213283.0
2004,1,16,17,217044.0
2004,1,16,18,236399.0
2004,1,16,19,242525.0
2004,1,16,20,238244.0
2004,1,16,21,235769.0
2004,1,16,22,229697.0
2004,1,16,23,218404.0
2004,1,16,24,205156.0
2004,1,17,1,199779.0
2004,1,17,2,195572.0
2004,1,17,3,193709.0
2004,1,17,4,193675.0
