Year,Month,Day,Hour,Load
2004,1,1,1,79830.0
2004,1,1,2,77429.0
2004,1,1,3,75558.0
2004,1,1,4,75709.0
2004,1,1,5,77475.0
2004,1,1,6,77854.0
2004,1,1,7,82571.0
2004,1,1,8,85996.0
2004,1,1,9,91065.0
2004,1,1,10,94689.0
2004,1,1,11,95040.0
2004,1,1,12,92978.0
2004,1,1,13,87860.0
2004,1,1,14,82925.0
2004,1,1,15,78584.0
2004,1,1,16,77527.0
2004,1,1,17,81899.0
2004,1,1,18,93282.0
2004,1,1,19,95277.0
2004,1,1,20,92397.0
2004,1,1,21,90040.0
2004,1,1,22,85177.0
2004,1,1,23,81676.0
2004,1,1,24,75314.0
2004,1,2,1,71560.0
2004,1,2,2,68959.0
2004,1,2,3,67990.0
2004,1,2,4,68335.0
2004,1,2,5,70349.0
2004,1,2,6,74183.0
2004,1,2,7,82256.0
2004,1,2,8,87392.0
2004,1,2,9,89890.0
2004,1,2,10,90651.0
2004,1,2,11,90764.0
2004,1,2,12,89494.0
2004,1,2,13,86272.0
2004,1,2,14,83289.0
2004,1,2,15,78850.0
2004,1,2,16,76054.0
2004,1,2,17,77075.0
2004,1,2,18,87835.0
2004,1,2,19,91773.0
2004,1,2,20,89731.0
2004,1,2,21,87168.0
2004,1,2,22,83197.0
2004,1,2,23,81111.0
2004,1,2,24,74229.0
2004,1,3,1,68593.0
2004,1,3,2,65101.0
2004,1,3,3,63455.0
2004,1,3,4,63204.0
2004,1,3,5,65326.0
2004,1,3,6,66637.0
2004,1,3,7,70522.0
2004,1,3,8,75872.0
2004,1,3,9,80912.0
2004,1,3,10,82173.0
2004,1,3,11,81605.0
2004,1,3,12,78835.0
2004,1,3,13,76297.0
2004,1,3,14,73714.0
2004,1,3,15,72421.0
2004,1,3,16,72876.0
2004,1,3,17,75813.0
2004,1,3,18,83794.0
2004,1,3,19,86427.0
2004,1,3,20,83654.0
2004,1,3,21,80225.0
2004,1,3,22,75890.0
2004,1,3,23,73774.0
2004,1,3,24,67430.0
2004,1,4,1,61612.0
2004,1,4,2,58360.0
2004,1,4,3,56756.0
2004,1,4,4,56102.0
2004,1,4,5,56798.0
2004,1,4,6,57095.0
2004,1,4,7,60892.0
2004,1,4,8,67130.0
2004,1,4,9,74971.0
2004,1,4,10,76448.0
2004,1,4,11,74787.0
2004,1,4,12,73162.0
2004,1,4,13,73297.0
2004,1,4,14,72841.0
2004,1,4,15,72375.0
2004,1,4,16,71782.0
2004,1,4,17,75228.0
2004,1,4,18,84540.0
2004,1,4,19,86587.0
2004,1,4,20,84950.0
2004,1,4,21,81403.0
2004,1,4,22,75835.0
2004,1,4,23,70960.0
2004,1,4,24,63402.0
2004,1,5,1,58361.0
2004,1,5,2,56728.0
2004,1,5,3,56488.0
2004,1,5,4,57276.0
2004,1,5,5,60227.0
2004,1,5,6,67197.0
2004,1,5,7,82579.0
2004,1,5,8,88922.0
2004,1,5,9,85626.0
2004,1,5,10,85343.0
2004,1,5,11,85314.0
2004,1,5,12,84796.0
2004,1,5,13,83943.0
2004,1,5,14,82685.0
2004,1,5,15,81242.0
2004,1,5,16,81499.0
2004,1,5,17,86034.0
2004,1,5,18,97637.0
2004,1,5,19,103328.0
2004,1,5,20,103483.0
2004,1,5,21,101189.0
2004,1,5,22,96348.0
2004,1,5,23,92279.0
2004,1,5,24,85310.0
2004,1,6,1,79580.0
2004,1,6,2,78759.0
2004,1,6,3,79236.0
2004,1,6,4,80542.0
2004,1,6,5,84238.0
2004,1,6,6,90638.0
2004,1,6,7,107024.0
2004,1,6,8,112063.0
2004,1,6,9,106579.0
2004,1,6,10,104777.0
2004,1,6,11,102928.0
2004,1,6,12,100832.0
2004,1,6,13,99163.0
2004,1,6,14,96092.0
2004,1,6,15,95270.0
2004,1,6,16,96170.0
2004,1,6,17,104710.0
2004,1,6,18,121764.0
2004,1,6,19,129410.0
2004,1,6,20,129458.0
2004,1,6,21,127507.0
2004,1,6,22,122900.0
2004,1,6,23,118987.0
2004,1,6,24,111104.0
2004,1,7,1,107468.0
2004,1,7,2,106793.0
2004,1,7,3,107102.0
2004,1,7,4,108896.0
2004,1,7,5,113060.0
2004,1,7,6,118556.0
2004,1,7,7,133744.0
2004,1,7,8,134099.0
2004,1,7,9,127747.0
2004,1,7,10,121926.0
2004,1,7,11,115975.0
2004,1,7,12,110001.0
2004,1,7,13,106225.0
2004,1,7,14,103647.0
2004,1,7,15,101652.0
2004,1,7,16,101473.0
2004,1,7,17,108753.0
2004,1,7,18,123542.0
2004,1,7,19,125734.0
2004,1,7,20,125357.0
2004,1,7,21,130252.0
2004,1,7,22,122639.0
2004,1,7,23,117286.0
2004,1,7,24,110327.0
2004,1,8,1,106485.0
2004,1,8,2,105205.0
2004,1,8,3,104358.0
2004,1,8,4,105740.0
2004,1,8,5,109171.0
2004,1,8,6,114285.0
2004,1,8,7,129869.0
2004,1,8,8,130649.0
2004,1,8,9,125877.0
2004,1,8,10,119102.0
2004,1,8,11,113683.0
2004,1,8,12,111838.0
2004,1,8,13,108955.0
2004,1,8,14,106854.0
2004,1,8,15,105328.0
2004,1,8,16,105627.0
2004,1,8,17,111314.0
2004,1,8,18,122242.0
2004,1,8,19,125983.0
2004,1,8,20,124159.0
2004,1,8,21,120351.0
2004,1,8,22,113307.0
2004,1,8,23,108352.0
2004,1,8,24,99551.0
2004,1,9,1,94318.0
2004,1,9,2,92405.0
2004,1,9,3,91739.0
2004,1,9,4,92267.0
2004,1,9,5,94898.0
2004,1,9,6,98856.0
2004,1,9,7,109697.0
2004,1,9,8,113473.0
2004,1,9,9,113255.0
2004,1,9,10,112889.0
2004,1,9,11,111219.0
2004,1,9,12,109729.0
2004,1,9,13,106575.0
2004,1,9,14,103918.0
2004,1,9,15,103030.0
2004,1,9,16,102188.0
2004,1,9,17,105328.0
2004,1,9,18,119169.0
2004,1,9,19,120369.0
2004,1,9,20,117330.0
2004,1,9,21,115261.0
2004,1,9,22,111969.0
2004,1,9,23,111865.0
2004,1,9,24,107152.0
2004,1,10,1,104197.0
2004,1,10,2,103248.0
2004,1,10,3,104133.0
2004,1,10,4,106193.0
2004,1,10,5,110035.0
2004,1,10,6,110627.0
2004,1,10,7,117099.0
2004,1,10,8,124355.0
2004,1,10,9,127532.0
2004,1,10,10,123731.0
2004,1,10,11,127171.0
2004,1,10,12,119092.0
2004,1,10,13,112662.0
2004,1,10,14,107926.0
2004,1,10,15,104965.0
2004,1,10,16,105169.0
2004,1,10,17,110566.0
2004,1,10,18,122930.0
2004,1,10,19,125939.0
2004,1,10,20,125777.0
2004,1,10,21,131793.0
2004,1,10,22,127272.0
2004,1,10,23,128058.0
2004,1,10,24,124018.0
2004,1,11,1,120315.0
2004,1,11,2,120116.0
2004,1,11,3,120845.0
2004,1,11,4,121955.0
2004,1,11,5,123983.0
2004,1,11,6,122847.0
2004,1,11,7,128095.0
2004,1,11,8,134514.0
2004,1,11,9,134460.0
2004,1,11,10,127744.0
2004,1,11,11,121539.0
2004,1,11,12,112162.0
2004,1,11,13,106681.0
2004,1,11,14,101456.0
2004,1,11,15,98634.0
2004,1,11,16,101246.0
2004,1,11,17,105647.0
2004,1,11,18,114170.0
2004,1,11,19,117096.0
2004,1,11,20,115325.0
2004,1,11,21,113308.0
2004,1,11,22,108021.0
2004,1,11,23,103709.0
2004,1,11,24,96693.0
2004,1,12,1,92167.0
2004,1,12,2,90220.0
2004,1,12,3,89379.0
2004,1,12,4,89840.0
2004,1,12,5,92273.0
2004,1,12,6,97649.0
2004,1,12,7,112220.0
2004,1,12,8,116982.0
2004,1,12,9,109209.0
2004,1,12,10,101003.0
2004,1,12,11,95737.0
2004,1,12,12,92100.0
2004,1,12,13,88665.0
2004,1,12,14,86159.0
2004,1,12,15,82768.0
2004,1,12,16,81722.0
2004,1,12,17,91075.0
2004,1,12,18,105156.0
2004,1,12,19,110414.0
2004,1,12,20,109899.0
2004,1,12,21,106363.0
2004,1,12,22,100164.0
2004,1,12,23,94704.0
2004,1,12,24,86754.0
2004,1,13,1,82073.0
2004,1,13,2,82242.0
2004,1,13,3,82155.0
2004,1,13,4,83796.0
2004,1,13,5,87489.0
2004,1,13,6,93258.0
2004,1,13,7,109314.0
2004,1,13,8,114727.0
2004,1,13,9,105982.0
2004,1,13,10,98938.0
2004,1,13,11,94030.0
2004,1,13,12,90979.0
2004,1,13,13,87798.0
2004,1,13,14,86530.0
2004,1,13,15,84990.0
2004,1,13,16,85988.0
2004,1,13,17,91581.0
2004,1,13,18,104760.0
2004,1,13,19,112715.0
2004,1,13,20,112350.0
2004,1,13,21,111155.0
2004,1,13,22,106930.0
2004,1,13,23,102148.0
2004,1,13,24,94297.0
2004,1,14,1,90155.0
2004,1,14,2,89663.0
2004,1,14,3,90000.0
2004,1,14,4,91727.0
2004,1,14,5,96456.0
2004,1,14,6,103122.0
2004,1,14,7,121428.0
2004,1,14,8,127090.0
2004,1,14,9,117317.0
2004,1,14,10,109118.0
2004,1,14,11,103572.0
2004,1,14,12,98913.0
2004,1,14,13,95023.0
2004,1,14,14,92859.0
2004,1,14,15,91968.0
2004,1,14,16,93299.0
2004,1,14,17,98936.0
2004,1,14,18,111976.0
2004,1,14,19,116661.0
2004,1,14,20,115095.0
2004,1,14,21,111838.0
2004,1,14,22,104798.0
2004,1,14,23,99356.0
2004,1,14,24,90515.0
2004,1,15,1,84584.0
2004,1,15,2,82579.0
2004,1,15,3,81244.0
2004,1,15,4,82282.0
2004,1,15,5,85766.0
2004,1,15,6,91606.0
2004,1,15,7,107152.0
2004,1,15,8,113217.0
2004,1,15,9,108074.0
2004,1,15,10,105403.0
2004,1,15,11,101330.0
2004,1,15,12,97917.0
2004,1,15,13,94292.0
2004,1,15,14,93652.0
2004,1,15,15,92696.0
2004,1,15,16,93623.0
2004,1,15,17,100383.0
2004,1,15,18,115499.0
2004,1,15,19,122370.0
2004,1,15,20,123570.0
2004,1,15,21,122115.0
2004,1,15,22,116429.0
2004,1,15,23,113551.0
2004,1,15,24,106860.0
2004,1,16,1,102458.0
2004,1,16,2,102357.0
2004,1,16,3,102231.0
2004,1,16,4,104407.0
2004,1,16,5,108458.0
2004,1,16,6,113243.0
2004,1,16,7,128862.0
2004,1,16,8,131373.0
2004,1,16,9,127834.0
2004,1,16,10,118419.0
2004,1,16,11,112687.0
2004,1,16,12,107157.0
2004,1,16,13,100884.0
2004,1,16,14,96771.0
2004,1,16,15,94451.0
2004,1,16,16,93823.0
2004,1,16,17,97438.0
2004,1,16,18,109883.0
2004,1,16,19,115965.0
2004,1,16,20,114744.0
2004,1,16,21,113323.0
2004,1,16,22,110835.0
2004,1,16,23,111268.0
2004,1,16,24,106587.0
2004,1,17,1,102054.0
2004,1,17,2,100766.0
2004,1,17,3,100658.0
2004,1,17,4,102228.0
2004,1,17,5,104764.0
2004,1,17,6,104665.0
2004,1,17,7,109057.0
2004,1,17,8,113991.0
2004,1,17,9,118127.0
2004,1,17,10,117581.0
2004,1,17,11,113355.0
2004,1,17,12,109538.0
2004,1,17,13,102793.0
2004,1,17,14,99232.0
2004,1,17,15,97231.0
2004,1,17,16,96508.0
2004,1,17,17,100229.0
2004,1,17,18,106374.0
2004,1,17,19,106303.0
2004,1,17,20,103317.0
2004,1,17,21,99094.0
2004,1,17,22,96058.0
2004,1,17,23,94137.0
2004,1,17,24,88634.0
2004,1,18,1,84140.0
2004,1,18,2,82072.0
2004,1,18,3,80874.0
2004,1,18,4,79973.0
2004,1,18,5,80707.0
2004,1,18,6,79063.0
2004,1,18,7,82463.0
2004,1,18,8,89229.0
2004,1,18,9,96696.0
2004,1,18,10,98635.0
2004,1,18,11,94569.0
2004,1,18,12,90800.0
2004,1,18,13,88444.0
2004,1,18,14,86562.0
2004,1,18,15,87008.0
2004,1,18,16,87094.0
2004,1,18,17,90069.0
2004,1,18,18,97474.0
2004,1,18,19,102523.0
2004,1,18,20,102963.0
2004,1,18,21,101443.0
2004,1,18,22,98302.0
2004,1,18,23,96149.0
2004,1,18,24,89948.0
2004,1,19,1,86884.0
2004,1,19,2,87022.0
2004,1,19,3,88724.0
2004,1,19,4,91413.0
2004,1,19,5,95184.0
2004,1,19,6,101041.0
2004,1,19,7,116246.0
2004,1,19,8,124749.0
2004,1,19,9,122960.0
2004,1,19,10,117738.0
2004,1,19,11,113922.0
2004,1,19,12,109931.0
2004,1,19,13,105338.0
2004,1,19,14,102320.0
2004,1,19,15,100099.0
2004,1,19,16,100890.0
2004,1,19,17,107761.0
2004,1,19,18,124095.0
2004,1,19,19,131675.0
2004,1,19,20,131229.0
2004,1,19,21,128242.0
2004,1,19,22,123394.0
2004,1,19,23,120186.0
2004,1,19,24,112792.0
2004,1,20,1,108283.0
2004,1,20,2,107805.0
2004,1,20,3,107917.0
2004,1,20,4,109594.0
2004,1,20,5,113292.0
2004,1,20,6,118354.0
2004,1,20,7,130678.0
2004,1,20,8,132162.0
2004,1,20,9,130104.0
2004,1,20,10,120963.0
2004,1,20,11,115341.0
2004,1,20,12,110410.0
2004,1,20,13,106244.0
2004,1,20,14,103134.0
2004,1,20,15,101966.0
2004,1,20,16,102566.0
2004,1,20,17,108407.0
2004,1,20,18,123069.0
2004,1,20,19,131659.0
2004,1,20,20,131870.0
2004,1,20,21,130085.0
2004,1,20,22,125953.0
2004,1,20,23,122594.0
2004,1,20,24,115180.0
2004,1,21,1,111813.0
2004,1,21,2,111670.0
2004,1,21,3,111149.0
2004,1,21,4,113267.0
2004,1,21,5,116906.0
2004,1,21,6,120677.0
2004,1,21,7,134870.0
2004,1,21,8,136422.0
2004,1,21,9,134974.0
2004,1,21,10,126614.0
2004,1,21,11,124262.0
2004,1,21,12,122606.0
2004,1,21,13,119340.0
2004,1,21,14,116038.0
2004,1,21,15,113252.0
2004,1,21,16,111281.0
2004,1,21,17,111818.0
2004,1,21,18,123004.0
2004,1,21,19,131365.0
2004,1,21,20,130873.0
2004,1,21,21,128237.0
2004,1,21,22,123156.0
2004,1,21,23,118405.0
2004,1,21,24,109717.0
2004,1,22,1,104009.0
2004,1,22,2,102262.0
2004,1,22,3,100436.0
2004,1,22,4,100712.0
2004,1,22,5,103294.0
2004,1,22,6,107568.0
2004,1,22,7,122921.0
2004,1,22,8,127600.0
2004,1,22,9,116432.0
2004,1,22,10,111694.0
2004,1,22,11,108453.0
2004,1,22,12,105320.0
2004,1,22,13,103041.0
2004,1,22,14,100076.0
2004,1,22,15,97331.0
2004,1,22,16,96676.0
2004,1,22,17,103299.0
2004,1,22,18,115095.0
2004,1,22,19,121586.0
2004,1,22,20,121027.0
2004,1,22,21,119934.0
2004,1,22,22,115542.0
2004,1,22,23,113277.0
2004,1,22,24,106726.0
2004,1,23,1,103209.0
2004,1,23,2,103392.0
2004,1,23,3,103587.0
2004,1,23,4,106260.0
2004,1,23,5,111241.0
2004,1,23,6,116952.0
2004,1,23,7,133741.0
2004,1,23,8,139698.0
2004,1,23,9,129873.0
2004,1,23,10,122387.0
2004,1,23,11,115608.0
2004,1,23,12,108912.0
2004,1,23,13,103913.0
2004,1,23,14,100208.0
2004,1,23,15,98904.0
2004,1,23,16,99032.0
2004,1,23,17,103867.0
2004,1,23,18,113768.0
2004,1,23,19,117832.0
2004,1,23,20,115553.0
2004,1,23,21,113467.0
2004,1,23,22,110034.0
2004,1,23,23,108275.0
2004,1,23,24,102039.0
2004,1,24,1,96640.0
2004,1,24,2,94506.0
2004,1,24,3,93404.0
2004,1,24,4,93242.0
2004,1,24,5,94560.0
2004,1,24,6,95315.0
2004,1,24,7,100362.0
2004,1,24,8,106919.0
2004,1,24,9,112601.0
2004,1,24,10,113509.0
2004,1,24,11,108713.0
2004,1,24,12,103408.0
2004,1,24,13,100752.0
2004,1,24,14,97495.0
2004,1,24,15,94620.0
2004,1,24,16,94557.0
2004,1,24,17,97946.0
2004,1,24,18,107163.0
2004,1,24,19,112364.0
2004,1,24,20,112576.0
2004,1,24,21,111926.0
2004,1,24,22,110904.0
2004,1,24,23,111262.0
2004,1,24,24,107193.0
2004,1,25,1,104055.0
2004,1,25,2,103098.0
2004,1,25,3,103921.0
2004,1,25,4,105796.0
2004,1,25,5,108885.0
2004,1,25,6,108257.0
2004,1,25,7,112939.0
2004,1,25,8,122111.0
2004,1,25,9,129945.0
2004,1,25,10,131233.0
2004,1,25,11,126493.0
2004,1,25,12,123930.0
2004,1,25,13,123436.0
2004,1,25,14,124007.0
2004,1,25,15,123214.0
2004,1,25,16,124300.0
2004,1,25,17,127476.0
2004,1,25,18,133154.0
2004,1,25,19,132389.0
2004,1,25,20,128419.0
2004,1,25,21,128090.0
2004,1,25,22,121864.0
2004,1,25,23,118435.0
2004,1,25,24,111743.0
2004,1,26,1,107671.0
2004,1,26,2,105888.0
2004,1,26,3,106231.0
2004,1,26,4,107309.0
2004,1,26,5,109747.0
2004,1,26,6,112127.0
2004,1,26,7,119742.0
2004,1,26,8,122758.0
2004,1,26,9,126078.0
2004,1,26,10,132976.0
2004,1,26,11,131225.0
2004,1,26,12,126441.0
2004,1,26,13,128158.0
2004,1,26,14,125693.0
2004,1,26,15,123040.0
2004,1,26,16,123125.0
2004,1,26,17,127492.0
2004,1,26,18,134552.0
2004,1,26,19,133218.0
2004,1,26,20,132257.0
2004,1,26,21,127112.0
2004,1,26,22,119643.0
2004,1,26,23,115841.0
2004,1,26,24,109243.0
2004,1,27,1,105059.0
2004,1,27,2,103267.0
2004,1,27,3,102797.0
2004,1,27,4,103490.0
2004,1,27,5,105561.0
2004,1,27,6,108610.0
2004,1,27,7,116811.0
2004,1,27,8,121424.0
2004,1,27,9,123141.0
2004,1,27,10,123629.0
2004,1,27,11,123171.0
2004,1,27,12,122098.0
2004,1,27,13,119147.0
2004,1,27,14,118037.0
2004,1,27,15,114125.0
2004,1,27,16,113607.0
2004,1,27,17,115434.0
2004,1,27,18,123697.0
2004,1,27,19,129545.0
2004,1,27,20,126061.0
2004,1,27,21,121127.0
2004,1,27,22,116433.0
2004,1,27,23,112521.0
2004,1,27,24,106318.0
2004,1,28,1,103328.0
2004,1,28,2,102722.0
2004,1,28,3,102132.0
2004,1,28,4,104273.0
2004,1,28,5,107936.0
2004,1,28,6,111316.0
2004,1,28,7,122188.0
2004,1,28,8,127896.0
2004,1,28,9,126457.0
2004,1,28,10,122364.0
2004,1,28,11,118707.0
2004,1,28,12,114418.0
2004,1,28,13,109487.0
2004,1,28,14,105569.0
2004,1,28,15,103991.0
2004,1,28,16,103877.0
2004,1,28,17,107305.0
2004,1,28,18,119986.0
2004,1,28,19,128523.0
2004,1,28,20,126189.0
2004,1,28,21,123026.0
2004,1,28,22,118693.0
2004,1,28,23,114670.0
2004,1,28,24,107490.0
2004,1,29,1,102610.0
2004,1,29,2,101140.0
2004,1,29,3,99927.0
2004,1,29,4,100266.0
2004,1,29,5,103227.0
2004,1,29,6,107688.0
2004,1,29,7,118478.0
2004,1,29,8,122262.0
2004,1,29,9,116683.0
2004,1,29,10,109697.0
2004,1,29,11,105587.0
2004,1,29,12,101551.0
2004,1,29,13,98596.0
2004,1,29,14,96443.0
2004,1,29,15,94276.0
2004,1,29,16,92568.0
2004,1,29,17,96769.0
2004,1,29,18,108423.0
2004,1,29,19,115328.0
2004,1,29,20,115183.0
2004,1,29,21,112655.0
2004,1,29,22,106583.0
2004,1,29,23,102771.0
2004,1,29,24,95300.0
2004,1,30,1,90332.0
2004,1,30,2,89072.0
2004,1,30,3,88355.0
2004,1,30,4,89808.0
2004,1,30,5,93509.0
2004,1,30,6,98594.0
2004,1,30,7,111803.0
2004,1,30,8,119894.0
2004,1,30,9,118922.0
2004,1,30,10,113492.0
2004,1,30,11,106271.0
2004,1,30,12,101322.0
2004,1,30,13,98132.0
2004,1,30,14,95463.0
2004,1,30,15,95289.0
2004,1,30,16,97263.0
2004,1,30,17,103519.0
2004,1,30,18,116035.0
2004,1,30,19,123320.0
2004,1,30,20,123352.0
2004,1,30,21,122769.0
2004,1,30,22,120943.0
2004,1,30,23,122172.0
2004,1,30,24,117346.0
2004,1,31,1,113574.0
2004,1,31,2,113233.0
