Year,Month,Day,Hour,Load
2004,1,1,1,6829.0
2004,1,1,2,6596.0
2004,1,1,3,6525.0
2004,1,1,4,6654.0
2004,1,1,5,6977.0
2004,1,1,6,7330.0
2004,1,1,7,7795.0
2004,1,1,8,8303.0
2004,1,1,9,9190.0
2004,1,1,10,9516.0
2004,1,1,11,9414.0
2004,1,1,12,8915.0
2004,1,1,13,8318.0
2004,1,1,14,7432.0
2004,1,1,15,6858.0
2004,1,1,16,6635.0
2004,1,1,17,7220.0
2004,1,1,18,8658.0
2004,1,1,19,9179.0
2004,1,1,20,9105.0
2004,1,1,21,8771.0
2004,1,1,22,8222.0
2004,1,1,23,7305.0
2004,1,1,24,6336.0
2004,1,2,1,5903.0
2004,1,2,2,5678.0
2004,1,2,3,5719.0
2004,1,2,4,5735.0
2004,1,2,5,5961.0
2004,1,2,6,6480.0
2004,1,2,7,7069.0
2004,1,2,8,7713.0
2004,1,2,9,8100.0
2004,1,2,10,8143.0
2004,1,2,11,7998.0
2004,1,2,12,7648.0
2004,1,2,13,7116.0
2004,1,2,14,6802.0
2004,1,2,15,6656.0
2004,1,2,16,6245.0
2004,1,2,17,6617.0
2004,1,2,18,8193.0
2004,1,2,19,8713.0
2004,1,2,20,8611.0
2004,1,2,21,8382.0
2004,1,2,22,7853.0
2004,1,2,23,7160.0
2004,1,2,24,6324.0
2004,1,3,1,5650.0
2004,1,3,2,5353.0
2004,1,3,3,5287.0
2004,1,3,4,5246.0
2004,1,3,5,5317.0
2004,1,3,6,5601.0
2004,1,3,7,6095.0
2004,1,3,8,6966.0
2004,1,3,9,7903.0
2004,1,3,10,7941.0
2004,1,3,11,7716.0
2004,1,3,12,7155.0
2004,1,3,13,6607.0
2004,1,3,14,6120.0
2004,1,3,15,5667.0
2004,1,3,16,5576.0
2004,1,3,17,6139.0
2004,1,3,18,7206.0
2004,1,3,19,7681.0
2004,1,3,20,7366.0
2004,1,3,21,6938.0
2004,1,3,22,6395.0
2004,1,3,23,5700.0
2004,1,3,24,4920.0
2004,1,4,1,4155.0
2004,1,4,2,3835.0
2004,1,4,3,3697.0
2004,1,4,4,3663.0
2004,1,4,5,3632.0
2004,1,4,6,3815.0
2004,1,4,7,4160.0
2004,1,4,8,5026.0
2004,1,4,9,6199.0
2004,1,4,10,6851.0
2004,1,4,11,6582.0
2004,1,4,12,6302.0
2004,1,4,13,6108.0
2004,1,4,14,5909.0
2004,1,4,15,5750.0
2004,1,4,16,5840.0
2004,1,4,17,6417.0
2004,1,4,18,7610.0
2004,1,4,19,8045.0
2004,1,4,20,7699.0
2004,1,4,21,7245.0
2004,1,4,22,6265.0
2004,1,4,23,5341.0
2004,1,4,24,4538.0
2004,1,5,1,4082.0
2004,1,5,2,3917.0
2004,1,5,3,4004.0
2004,1,5,4,4286.0
2004,1,5,5,4760.0
2004,1,5,6,5720.0
2004,1,5,7,7214.0
2004,1,5,8,7198.0
2004,1,5,9,6796.0
2004,1,5,10,6832.0
2004,1,5,11,6895.0
2004,1,5,12,6746.0
2004,1,5,13,6713.0
