Year,Month,Day,Hour,Load
2004,1,1,1,28752.0
2004,1,1,2,27851.0
2004,1,1,3,27631.0
2004,1,1,4,27986.0
2004,1,1,5,29160.0
2004,1,1,6,29226.0
2004,1,1,7,31411.0
2004,1,1,8,33447.0
2004,1,1,9,34591.0
2004,1,1,10,33637.0
2004,1,1,11,30929.0
2004,1,1,12,27889.0
2004,1,1,13,25447.0
2004,1,1,14,23430.0
2004,1,1,15,22222.0
2004,1,1,16,22057.0
2004,1,1,17,24467.0
2004,1,1,18,29902.0
2004,1,1,19,32045.0
2004,1,1,20,32124.0
2004,1,1,21,32144.0
2004,1,1,22,30821.0
2004,1,1,23,30389.0
2004,1,1,24,27616.0
2004,1,2,1,25816.0
2004,1,2,2,24764.0
2004,1,2,3,24420.0
2004,1,2,4,24793.0
2004,1,2,5,25577.0
2004,1,2,6,25686.0
2004,1,2,7,27482.0
2004,1,2,8,29671.0
2004,1,2,9,31620.0
2004,1,2,10,32339.0
2004,1,2,11,31698.0
2004,1,2,12,29992.0
2004,1,2,13,28328.0
2004,1,2,14,26581.0
2004,1,2,15,25294.0
2004,1,2,16,24859.0
2004,1,2,17,25455.0
2004,1,2,18,30013.0
2004,1,2,19,32211.0
2004,1,2,20,32099.0
2004,1,2,21,31207.0
2004,1,2,22,30158.0
2004,1,2,23,29490.0
2004,1,2,24,26828.0
2004,1,3,1,24563.0
2004,1,3,2,23569.0
2004,1,3,3,23114.0
2004,1,3,4,23080.0
2004,1,3,5,23390.0
2004,1,3,6,23650.0
2004,1,3,7,25479.0
2004,1,3,8,27383.0
2004,1,3,9,29353.0
2004,1,3,10,29919.0
2004,1,3,11,27093.0
2004,1,3,12,23934.0
2004,1,3,13,21693.0
2004,1,3,14,20091.0
2004,1,3,15,18952.0
2004,1,3,16,18587.0
2004,1,3,17,19700.0
2004,1,3,18,23780.0
2004,1,3,19,25159.0
2004,1,3,20,24334.0
2004,1,3,21,23352.0
2004,1,3,22,22008.0
2004,1,3,23,20887.0
2004,1,3,24,18520.0
2004,1,4,1,16304.0
2004,1,4,2,15121.0
2004,1,4,3,14544.0
2004,1,4,4,14347.0
2004,1,4,5,14493.0
2004,1,4,6,14497.0
2004,1,4,7,15907.0
2004,1,4,8,18199.0
2004,1,4,9,21855.0
2004,1,4,10,23494.0
2004,1,4,11,22397.0
2004,1,4,12,20868.0
2004,1,4,13,20181.0
2004,1,4,14,19524.0
2004,1,4,15,19111.0
2004,1,4,16,18837.0
2004,1,4,17,20120.0
2004,1,4,18,23907.0
2004,1,4,19,25012.0
2004,1,4,20,24092.0
2004,1,4,21,22925.0
2004,1,4,22,20809.0
2004,1,4,23,18987.0
2004,1,4,24,16245.0
2004,1,5,1,14653.0
2004,1,5,2,13833.0
2004,1,5,3,13552.0
2004,1,5,4,13691.0
2004,1,5,5,14438.0
2004,1,5,6,16128.0
2004,1,5,7,20591.0
2004,1,5,8,22041.0
2004,1,5,9,21235.0
2004,1,5,10,21125.0
2004,1,5,11,21452.0
2004,1,5,12,21730.0
2004,1,5,13,21854.0
2004,1,5,14,21903.0
2004,1,5,15,21893.0
2004,1,5,16,22632.0
2004,1,5,17,24908.0
2004,1,5,18,28974.0
2004,1,5,19,30383.0
2004,1,5,20,29702.0
2004,1,5,21,28289.0
2004,1,5,22,27136.0
2004,1,5,23,25748.0
2004,1,5,24,23496.0
2004,1,6,1,22506.0
2004,1,6,2,22849.0
2004,1,6,3,23578.0
2004,1,6,4,24571.0
2004,1,6,5,26549.0
2004,1,6,6,28850.0
2004,1,6,7,34346.0
2004,1,6,8,36334.0
2004,1,6,9,33100.0
2004,1,6,10,30258.0
2004,1,6,11,28260.0
2004,1,6,12,26661.0
2004,1,6,13,24931.0
2004,1,6,14,24086.0
2004,1,6,15,23859.0
2004,1,6,16,25305.0
2004,1,6,17,28852.0
2004,1,6,18,35501.0
2004,1,6,19,38878.0
2004,1,6,20,40427.0
2004,1,6,21,40858.0
2004,1,6,22,39853.0
2004,1,6,23,39557.0
2004,1,6,24,37602.0
2004,1,7,1,36955.0
2004,1,7,2,37727.0
2004,1,7,3,38895.0
2004,1,7,4,40042.0
2004,1,7,5,42429.0
2004,1,7,6,44246.0
2004,1,7,7,49764.0
2004,1,7,8,49912.0
2004,1,7,9,46256.0
2004,1,7,10,45519.0
2004,1,7,11,40842.0
2004,1,7,12,38228.0
2004,1,7,13,36006.0
2004,1,7,14,34632.0
2004,1,7,15,34174.0
2004,1,7,16,35119.0
2004,1,7,17,38272.0
2004,1,7,18,44824.0
2004,1,7,19,47765.0
2004,1,7,20,47466.0
2004,1,7,21,47122.0
2004,1,7,22,45588.0
2004,1,7,23,44891.0
2004,1,7,24,43093.0
2004,1,8,1,42664.0
2004,1,8,2,43487.0
2004,1,8,3,44502.0
2004,1,8,4,45659.0
2004,1,8,5,46495.0
2004,1,8,6,47172.0
2004,1,8,7,52115.0
2004,1,8,8,51882.0
2004,1,8,9,47970.0
2004,1,8,10,45531.0
2004,1,8,11,39995.0
2004,1,8,12,35885.0
2004,1,8,13,33902.0
2004,1,8,14,32445.0
2004,1,8,15,32402.0
2004,1,8,16,33746.0
2004,1,8,17,36210.0
2004,1,8,18,40694.0
2004,1,8,19,42898.0
2004,1,8,20,42711.0
2004,1,8,21,41600.0
2004,1,8,22,39842.0
2004,1,8,23,38245.0
2004,1,8,24,35656.0
2004,1,9,1,34179.0
2004,1,9,2,33704.0
2004,1,9,3,33972.0
2004,1,9,4,34207.0
2004,1,9,5,35645.0
2004,1,9,6,36995.0
2004,1,9,7,41727.0
2004,1,9,8,43836.0
2004,1,9,9,42765.0
2004,1,9,10,42190.0
2004,1,9,11,41832.0
2004,1,9,12,40555.0
2004,1,9,13,39345.0
2004,1,9,14,39057.0
2004,1,9,15,38792.0
2004,1,9,16,39489.0
2004,1,9,17,41269.0
2004,1,9,18,45404.0
2004,1,9,19,47160.0
2004,1,9,20,46942.0
2004,1,9,21,47060.0
2004,1,9,22,46838.0
2004,1,9,23,47774.0
2004,1,9,24,46706.0
2004,1,10,1,46761.0
2004,1,10,2,47643.0
2004,1,10,3,48993.0
2004,1,10,4,50555.0
2004,1,10,5,52443.0
2004,1,10,6,53447.0
2004,1,10,7,57138.0
2004,1,10,8,60937.0
2004,1,10,9,64559.0
2004,1,10,10,64017.0
2004,1,10,11,61586.0
2004,1,10,12,56736.0
2004,1,10,13,52602.0
2004,1,10,14,49262.0
2004,1,10,15,47244.0
2004,1,10,16,47508.0
2004,1,10,17,50185.0
2004,1,10,18,56640.0
2004,1,10,19,59079.0
2004,1,10,20,58026.0
2004,1,10,21,57879.0
2004,1,10,22,59829.0
2004,1,10,23,59284.0
2004,1,10,24,57729.0
2004,1,11,1,56506.0
2004,1,11,2,56095.0
2004,1,11,3,56594.0
2004,1,11,4,57041.0
2004,1,11,5,57945.0
2004,1,11,6,56672.0
2004,1,11,7,58671.0
2004,1,11,8,62176.0
2004,1,11,9,60496.0
2004,1,11,10,55208.0
2004,1,11,11,53245.0
2004,1,11,12,46089.0
2004,1,11,13,42358.0
2004,1,11,14,40484.0
2004,1,11,15,38862.0
2004,1,11,16,38175.0
2004,1,11,17,40779.0
2004,1,11,18,45938.0
2004,1,11,19,48312.0
2004,1,11,20,48133.0
2004,1,11,21,47570.0
2004,1,11,22,45601.0
2004,1,11,23,44040.0
2004,1,11,24,41065.0
2004,1,12,1,39634.0
2004,1,12,2,38930.0
2004,1,12,3,39097.0
2004,1,12,4,39172.0
2004,1,12,5,39869.0
2004,1,12,6,40537.0
2004,1,12,7,45072.0
2004,1,12,8,45836.0
2004,1,12,9,42054.0
2004,1,12,10,37859.0
2004,1,12,11,33726.0
2004,1,12,12,30023.0
2004,1,12,13,26717.0
2004,1,12,14,24934.0
2004,1,12,15,23491.0
2004,1,12,16,23427.0
2004,1,12,17,24825.0
2004,1,12,18,30689.0
2004,1,12,19,34213.0
2004,1,12,20,34506.0
2004,1,12,21,33920.0
2004,1,12,22,32950.0
2004,1,12,23,32063.0
2004,1,12,24,30334.0
2004,1,13,1,30265.0
2004,1,13,2,31270.0
2004,1,13,3,32627.0
2004,1,13,4,34324.0
2004,1,13,5,36375.0
2004,1,13,6,37959.0
2004,1,13,7,42928.0
2004,1,13,8,43884.0
2004,1,13,9,39217.0
2004,1,13,10,35157.0
2004,1,13,11,33232.0
2004,1,13,12,28910.0
2004,1,13,13,25598.0
2004,1,13,14,23771.0
2004,1,13,15,21973.0
2004,1,13,16,22353.0
2004,1,13,17,24421.0
2004,1,13,18,31261.0
2004,1,13,19,35232.0
2004,1,13,20,36510.0
2004,1,13,21,36536.0
2004,1,13,22,35212.0
2004,1,13,23,34611.0
2004,1,13,24,33140.0
2004,1,14,1,32314.0
2004,1,14,2,32704.0
2004,1,14,3,33533.0
2004,1,14,4,34950.0
2004,1,14,5,36892.0
2004,1,14,6,38795.0
2004,1,14,7,44188.0
2004,1,14,8,46140.0
2004,1,14,9,42171.0
2004,1,14,10,38453.0
2004,1,14,11,35362.0
2004,1,14,12,33100.0
2004,1,14,13,31268.0
2004,1,14,14,30445.0
2004,1,14,15,30175.0
2004,1,14,16,31779.0
2004,1,14,17,35625.0
2004,1,14,18,41916.0
2004,1,14,19,44275.0
2004,1,14,20,44031.0
2004,1,14,21,42920.0
2004,1,14,22,40451.0
2004,1,14,23,38616.0
2004,1,14,24,35548.0
2004,1,15,1,33382.0
2004,1,15,2,32409.0
2004,1,15,3,32085.0
2004,1,15,4,32264.0
2004,1,15,5,33523.0
2004,1,15,6,35259.0
2004,1,15,7,40704.0
2004,1,15,8,43793.0
2004,1,15,9,41748.0
2004,1,15,10,40679.0
2004,1,15,11,39277.0
2004,1,15,12,37568.0
2004,1,15,13,35519.0
2004,1,15,14,33713.0
2004,1,15,15,32372.0
2004,1,15,16,32650.0
2004,1,15,17,35298.0
2004,1,15,18,41035.0
2004,1,15,19,43777.0
2004,1,15,20,44226.0
2004,1,15,21,44623.0
2004,1,15,22,44013.0
2004,1,15,23,45073.0
2004,1,15,24,44897.0
2004,1,16,1,44847.0
2004,1,16,2,45347.0
2004,1,16,3,46448.0
2004,1,16,4,48235.0
2004,1,16,5,50694.0
2004,1,16,6,52938.0
2004,1,16,7,58163.0
2004,1,16,8,59191.0
2004,1,16,9,56902.0
2004,1,16,10,53060.0
2004,1,16,11,49734.0
2004,1,16,12,46411.0
2004,1,16,13,43398.0
2004,1,16,14,41456.0
2004,1,16,15,39448.0
2004,1,16,16,39786.0
2004,1,16,17,42154.0
2004,1,16,18,47620.0
2004,1,16,19,50589.0
2004,1,16,20,50974.0
2004,1,16,21,50438.0
2004,1,16,22,49159.0
2004,1,16,23,49395.0
2004,1,16,24,47451.0
2004,1,17,1,46081.0
2004,1,17,2,45840.0
2004,1,17,3,46132.0
2004,1,17,4,46339.0
2004,1,17,5,46983.0
2004,1,17,6,46532.0
2004,1,17,7,49249.0
2004,1,17,8,52103.0
2004,1,17,9,51824.0
2004,1,17,10,48075.0
2004,1,17,11,44914.0
2004,1,17,12,42202.0
2004,1,17,13,39787.0
2004,1,17,14,37688.0
2004,1,17,15,36489.0
2004,1,17,16,36888.0
2004,1,17,17,38633.0
2004,1,17,18,41753.0
2004,1,17,19,42739.0
2004,1,17,20,41980.0
2004,1,17,21,40576.0
2004,1,17,22,39037.0
2004,1,17,23,38716.0
2004,1,17,24,36438.0
2004,1,18,1,34846.0
2004,1,18,2,34776.0
2004,1,18,3,35128.0
2004,1,18,4,35305.0
2004,1,18,5,35160.0
2004,1,18,6,33902.0
2004,1,18,7,34838.0
2004,1,18,8,37400.0
2004,1,18,9,40552.0
2004,1,18,10,41728.0
2004,1,18,11,40307.0
2004,1,18,12,38711.0
2004,1,18,13,37970.0
2004,1,18,14,37340.0
2004,1,18,15,36290.0
2004,1,18,16,35902.0
2004,1,18,17,36732.0
2004,1,18,18,38886.0
2004,1,18,19,40558.0
2004,1,18,20,39703.0
2004,1,18,21,40224.0
2004,1,18,22,39103.0
2004,1,18,23,39533.0
2004,1,18,24,37710.0
2004,1,19,1,37232.0
2004,1,19,2,37934.0
2004,1,19,3,39091.0
2004,1,19,4,40559.0
2004,1,19,5,42231.0
2004,1,19,6,43438.0
2004,1,19,7,47146.0
2004,1,19,8,49917.0
2004,1,19,9,49931.0
2004,1,19,10,48664.0
2004,1,19,11,46713.0
2004,1,19,12,43848.0
2004,1,19,13,40668.0
2004,1,19,14,38412.0
2004,1,19,15,36811.0
2004,1,19,16,37083.0
2004,1,19,17,39278.0
2004,1,19,18,45390.0
2004,1,19,19,49863.0
2004,1,19,20,50610.0
2004,1,19,21,50466.0
2004,1,19,22,49456.0
2004,1,19,23,49532.0
2004,1,19,24,47146.0
2004,1,20,1,45865.0
2004,1,20,2,46082.0
2004,1,20,3,46394.0
2004,1,20,4,47124.0
2004,1,20,5,48959.0
2004,1,20,6,50200.0
2004,1,20,7,55090.0
2004,1,20,8,56008.0
2004,1,20,9,51691.0
2004,1,20,10,47996.0
2004,1,20,11,45149.0
2004,1,20,12,42751.0
2004,1,20,13,40486.0
2004,1,20,14,39228.0
2004,1,20,15,38543.0
2004,1,20,16,39143.0
2004,1,20,17,42396.0
2004,1,20,18,48614.0
2004,1,20,19,52172.0
2004,1,20,20,52361.0
2004,1,20,21,51399.0
2004,1,20,22,50112.0
2004,1,20,23,49568.0
2004,1,20,24,47234.0
2004,1,21,1,46201.0
2004,1,21,2,46385.0
2004,1,21,3,47163.0
2004,1,21,4,48309.0
2004,1,21,5,50218.0
2004,1,21,6,51638.0
2004,1,21,7,57369.0
2004,1,21,8,56794.0
2004,1,21,9,54115.0
2004,1,21,10,48517.0
2004,1,21,11,44257.0
2004,1,21,12,40993.0
