Year,Month,Day,Hour,Load
2004,1,1,1,16853.0
2004,1,1,2,16450.0
2004,1,1,3,16517.0
2004,1,1,4,16873.0
2004,1,1,5,17064.0
2004,1,1,6,17727.0
2004,1,1,7,18574.0
2004,1,1,8,19355.0
2004,1,1,9,19534.0
2004,1,1,10,18611.0
2004,1,1,11,17666.0
2004,1,1,12,16374.0
2004,1,1,13,15106.0
2004,1,1,14,14455.0
2004,1,1,15,13518.0
2004,1,1,16,13138.0
2004,1,1,17,14130.0
2004,1,1,18,16809.0
2004,1,1,19,18150.0
2004,1,1,20,18235.0
2004,1,1,21,17925.0
2004,1,1,22,16904.0
2004,1,1,23,16162.0
2004,1,1,24,14750.0
2004,1,2,1,14155.0
2004,1,2,2,14038.0
2004,1,2,3,14019.0
2004,1,2,4,14489.0
2004,1,2,5,14920.0
2004,1,2,6,16072.0
2004,1,2,7,17800.0
2004,1,2,8,19089.0
2004,1,2,9,19577.0
2004,1,2,10,20047.0
2004,1,2,11,19770.0
2004,1,2,12,18564.0
2004,1,2,13,18137.0
2004,1,2,14,17046.0
2004,1,2,15,16127.0
2004,1,2,16,15448.0
2004,1,2,17,15839.0
2004,1,2,18,17727.0
2004,1,2,19,18895.0
2004,1,2,20,18650.0
2004,1,2,21,18443.0
2004,1,2,22,17580.0
2004,1,2,23,16467.0
2004,1,2,24,15258.0
2004,1,3,1,14439.0
2004,1,3,2,14272.0
2004,1,3,3,14109.0
2004,1,3,4,14081.0
2004,1,3,5,14775.0
2004,1,3,6,15491.0
2004,1,3,7,16536.0
2004,1,3,8,18197.0
2004,1,3,9,19109.0
2004,1,3,10,18012.0
2004,1,3,11,17200.0
2004,1,3,12,15950.0
2004,1,3,13,14978.0
2004,1,3,14,14162.0
2004,1,3,15,13507.0
2004,1,3,16,13414.0
2004,1,3,17,13826.0
2004,1,3,18,15825.0
2004,1,3,19,16996.0
2004,1,3,20,16394.0
2004,1,3,21,15406.0
2004,1,3,22,14278.0
2004,1,3,23,13315.0
2004,1,3,24,12424.0
2004,1,4,1,11273.0
2004,1,4,2,10415.0
2004,1,4,3,9943.0
2004,1,4,4,9859.0
2004,1,4,5,9881.0
2004,1,4,6,10248.0
2004,1,4,7,11016.0
2004,1,4,8,12780.0
2004,1,4,9,15108.0
2004,1,4,10,15680.0
2004,1,4,11,15280.0
2004,1,4,12,14605.0
2004,1,4,13,14689.0
2004,1,4,14,14642.0
2004,1,4,15,14207.0
2004,1,4,16,13614.0
2004,1,4,17,14162.0
2004,1,4,18,16237.0
2004,1,4,19,17430.0
2004,1,4,20,17218.0
2004,1,4,21,16633.0
2004,1,4,22,15238.0
2004,1,4,23,13580.0
2004,1,4,24,11727.0
2004,1,5,1,10750.0
2004,1,5,2,10321.0
2004,1,5,3,10107.0
2004,1,5,4,10065.0
2004,1,5,5,10419.0
2004,1,5,6,12101.0
2004,1,5,7,14847.0
2004,1,5,8,15259.0
2004,1,5,9,14045.0
2004,1,5,10,14009.0
2004,1,5,11,14332.0
2004,1,5,12,13908.0
2004,1,5,13,13981.0
2004,1,5,14,13865.0
2004,1,5,15,13845.0
2004,1,5,16,14350.0
2004,1,5,17,15501.0
2004,1,5,18,17307.0
2004,1,5,19,18786.0
2004,1,5,20,19089.0
2004,1,5,21,19192.0
2004,1,5,22,18416.0
2004,1,5,23,17006.0
2004,1,5,24,16018.0
2004,1,6,1,15742.0
2004,1,6,2,15682.0
2004,1,6,3,16132.0
2004,1,6,4,16761.0
2004,1,6,5,17909.0
2004,1,6,6,20234.0
2004,1,6,7,23948.0
2004,1,6,8,24789.0
2004,1,6,9,23024.0
2004,1,6,10,20613.0
2004,1,6,11,19070.0
2004,1,6,12,17447.0
2004,1,6,13,17556.0
2004,1,6,14,18506.0
2004,1,6,15,18762.0
2004,1,6,16,19162.0
2004,1,6,17,21509.0
2004,1,6,18,25314.0
2004,1,6,19,28060.0
2004,1,6,20,28768.0
2004,1,6,21,28919.0
2004,1,6,22,28653.0
2004,1,6,23,27406.0
2004,1,6,24,26507.0
2004,1,7,1,26014.0
2004,1,7,2,26447.0
2004,1,7,3,27286.0
2004,1,7,4,27923.0
2004,1,7,5,29130.0
2004,1,7,6,31503.0
2004,1,7,7,34900.0
2004,1,7,8,35201.0
2004,1,7,9,32405.0
2004,1,7,10,29694.0
2004,1,7,11,27298.0
2004,1,7,12,25243.0
2004,1,7,13,23481.0
2004,1,7,14,22095.0
2004,1,7,15,20617.0
2004,1,7,16,21013.0
2004,1,7,17,23676.0
2004,1,7,18,27329.0
2004,1,7,19,29685.0
2004,1,7,20,29838.0
2004,1,7,21,29806.0
2004,1,7,22,28704.0
2004,1,7,23,27069.0
2004,1,7,24,25708.0
2004,1,8,1,25104.0
2004,1,8,2,25122.0
2004,1,8,3,25464.0
2004,1,8,4,25715.0
2004,1,8,5,26219.0
2004,1,8,6,28552.0
2004,1,8,7,31815.0
2004,1,8,8,32289.0
2004,1,8,9,28968.0
2004,1,8,10,25705.0
2004,1,8,11,23297.0
2004,1,8,12,23090.0
2004,1,8,13,23244.0
2004,1,8,14,23081.0
2004,1,8,15,22421.0
2004,1,8,16,22883.0
2004,1,8,17,24436.0
2004,1,8,18,26555.0
2004,1,8,19,27394.0
2004,1,8,20,27486.0
2004,1,8,21,26890.0
2004,1,8,22,25529.0
2004,1,8,23,23869.0
2004,1,8,24,22278.0
2004,1,9,1,21175.0
2004,1,9,2,21056.0
2004,1,9,3,21241.0
2004,1,9,4,22062.0
2004,1,9,5,23026.0
2004,1,9,6,25610.0
2004,1,9,7,27220.0
2004,1,9,8,27570.0
2004,1,9,9,27422.0
2004,1,9,10,26881.0
2004,1,9,11,26574.0
2004,1,9,12,25648.0
2004,1,9,13,24980.0
2004,1,9,14,24682.0
2004,1,9,15,24955.0
2004,1,9,16,24932.0
2004,1,9,17,25497.0
2004,1,9,18,27668.0
2004,1,9,19,28784.0
2004,1,9,20,28113.0
2004,1,9,21,27311.0
2004,1,9,22,26327.0
2004,1,9,23,24967.0
2004,1,9,24,23824.0
2004,1,10,1,23405.0
2004,1,10,2,23507.0
2004,1,10,3,24067.0
2004,1,10,4,24786.0
2004,1,10,5,25418.0
2004,1,10,6,26631.0
2004,1,10,7,28560.0
2004,1,10,8,30242.0
2004,1,10,9,32387.0
2004,1,10,10,31926.0
2004,1,10,11,29308.0
2004,1,10,12,27017.0
2004,1,10,13,24909.0
2004,1,10,14,23193.0
2004,1,10,15,22257.0
2004,1,10,16,22457.0
2004,1,10,17,23909.0
2004,1,10,18,27515.0
2004,1,10,19,29526.0
2004,1,10,20,30073.0
2004,1,10,21,30858.0
2004,1,10,22,30698.0
2004,1,10,23,30208.0
2004,1,10,24,30056.0
2004,1,11,1,30404.0
2004,1,11,2,31248.0
2004,1,11,3,32423.0
2004,1,11,4,33580.0
2004,1,11,5,34564.0
2004,1,11,6,36114.0
2004,1,11,7,37525.0
2004,1,11,8,39584.0
2004,1,11,9,39231.0
2004,1,11,10,34593.0
2004,1,11,11,30121.0
2004,1,11,12,26561.0
2004,1,11,13,23855.0
2004,1,11,14,22215.0
2004,1,11,15,21345.0
2004,1,11,16,21376.0
2004,1,11,17,22021.0
2004,1,11,18,25327.0
2004,1,11,19,27099.0
2004,1,11,20,27045.0
2004,1,11,21,26942.0
2004,1,11,22,25751.0
2004,1,11,23,24813.0
2004,1,11,24,23683.0
2004,1,12,1,22937.0
2004,1,12,2,22999.0
2004,1,12,3,22895.0
2004,1,12,4,23236.0
2004,1,12,5,23658.0
2004,1,12,6,25624.0
2004,1,12,7,28145.0
2004,1,12,8,28175.0
2004,1,12,9,24992.0
2004,1,12,10,21752.0
2004,1,12,11,19509.0
2004,1,12,12,17400.0
2004,1,12,13,16290.0
2004,1,12,14,15236.0
2004,1,12,15,14436.0
2004,1,12,16,14126.0
2004,1,12,17,15495.0
2004,1,12,18,18489.0
2004,1,12,19,20561.0
2004,1,12,20,21313.0
2004,1,12,21,21503.0
2004,1,12,22,20629.0
2004,1,12,23,18797.0
2004,1,12,24,17698.0
2004,1,13,1,17264.0
2004,1,13,2,17243.0
2004,1,13,3,17489.0
2004,1,13,4,17879.0
2004,1,13,5,18426.0
2004,1,13,6,20744.0
2004,1,13,7,24042.0
2004,1,13,8,24794.0
2004,1,13,9,22497.0
2004,1,13,10,19879.0
2004,1,13,11,17478.0
2004,1,13,12,15949.0
2004,1,13,13,14929.0
2004,1,13,14,14631.0
2004,1,13,15,13919.0
2004,1,13,16,13972.0
2004,1,13,17,14979.0
2004,1,13,18,18117.0
2004,1,13,19,20792.0
2004,1,13,20,21363.0
2004,1,13,21,21464.0
