Year,Month,Day,Hour,Load
2004,1,1,1,82298.0
2004,1,1,2,79827.0
2004,1,1,3,77728.0
2004,1,1,4,76433.0
2004,1,1,5,78172.0
2004,1,1,6,77871.0
2004,1,1,7,82895.0
2004,1,1,8,87599.0
2004,1,1,9,90546.0
2004,1,1,10,86826.0
2004,1,1,11,80737.0
2004,1,1,12,75441.0
2004,1,1,13,69754.0
2004,1,1,14,66518.0
2004,1,1,15,63143.0
2004,1,1,16,62320.0
2004,1,1,17,66139.0
2004,1,1,18,79469.0
2004,1,1,19,85927.0
2004,1,1,20,86440.0
2004,1,1,21,85412.0
2004,1,1,22,81430.0
2004,1,1,23,79457.0
2004,1,1,24,72338.0
2004,1,2,1,66513.0
2004,1,2,2,63491.0
2004,1,2,3,61062.0
2004,1,2,4,61626.0
2004,1,2,5,66043.0
2004,1,2,6,68641.0
2004,1,2,7,77120.0
2004,1,2,8,80913.0
2004,1,2,9,82937.0
2004,1,2,10,84592.0
2004,1,2,11,84919.0
2004,1,2,12,81986.0
2004,1,2,13,77632.0
2004,1,2,14,72713.0
2004,1,2,15,69288.0
2004,1,2,16,67481.0
2004,1,2,17,67626.0
2004,1,2,18,79139.0
2004,1,2,19,85598.0
2004,1,2,20,84557.0
2004,1,2,21,82577.0
2004,1,2,22,79377.0
2004,1,2,23,79214.0
2004,1,2,24,72478.0
2004,1,3,1,67455.0
2004,1,3,2,64642.0
2004,1,3,3,63547.0
2004,1,3,4,63253.0
2004,1,3,5,64992.0
2004,1,3,6,66058.0
2004,1,3,7,71409.0
2004,1,3,8,75757.0
2004,1,3,9,79786.0
2004,1,3,10,78005.0
2004,1,3,11,71659.0
2004,1,3,12,65325.0
2004,1,3,13,60318.0
2004,1,3,14,58102.0
2004,1,3,15,55673.0
2004,1,3,16,55046.0
2004,1,3,17,57474.0
2004,1,3,18,67389.0
2004,1,3,19,74432.0
2004,1,3,20,72237.0
2004,1,3,21,69602.0
2004,1,3,22,65083.0
2004,1,3,23,63989.0
2004,1,3,24,56935.0
2004,1,4,1,50410.0
2004,1,4,2,46851.0
2004,1,4,3,44751.0
2004,1,4,4,43417.0
2004,1,4,5,44042.0
2004,1,4,6,43337.0
2004,1,4,7,46856.0
2004,1,4,8,54429.0
2004,1,4,9,64510.0
2004,1,4,10,68087.0
2004,1,4,11,64518.0
2004,1,4,12,60763.0
2004,1,4,13,59963.0
2004,1,4,14,59106.0
2004,1,4,15,57798.0
2004,1,4,16,57084.0
2004,1,4,17,58805.0
2004,1,4,18,69939.0
2004,1,4,19,76050.0
2004,1,4,20,74469.0
2004,1,4,21,71235.0
2004,1,4,22,64664.0
2004,1,4,23,59476.0
2004,1,4,24,50437.0
2004,1,5,1,44569.0
2004,1,5,2,41855.0
2004,1,5,3,40772.0
