Year,Month,Day,Hour,Load
2004,1,1,1,118378.0
2004,1,1,2,112480.0
2004,1,1,3,108435.0
2004,1,1,4,107224.0
2004,1,1,5,108870.0
2004,1,1,6,112395.0
2004,1,1,7,117834.0
2004,1,1,8,123076.0
2004,1,1,9,129387.0
2004,1,1,10,131720.0
2004,1,1,11,131413.0
2004,1,1,12,128427.0
2004,1,1,13,123367.0
2004,1,1,14,116853.0
2004,1,1,15,111486.0
2004,1,1,16,109604.0
2004,1,1,17,117112.0
2004,1,1,18,140637.0
2004,1,1,19,148916.0
2004,1,1,20,151094.0
2004,1,1,21,150315.0
2004,1,1,22,145074.0
2004,1,1,23,136509.0
2004,1,1,24,124263.0
2004,1,2,1,114025.0
2004,1,2,2,107318.0
2004,1,2,3,102832.0
2004,1,2,4,100993.0
2004,1,2,5,102533.0
2004,1,2,6,107675.0
2004,1,2,7,117606.0
2004,1,2,8,124403.0
2004,1,2,9,128420.0
2004,1,2,10,133868.0
2004,1,2,11,135893.0
2004,1,2,12,133274.0
2004,1,2,13,127426.0
2004,1,2,14,119082.0
2004,1,2,15,114518.0
2004,1,2,16,113654.0
2004,1,2,17,120108.0
2004,1,2,18,139984.0
2004,1,2,19,146543.0
2004,1,2,20,144525.0
2004,1,2,21,140422.0
2004,1,2,22,134695.0
2004,1,2,23,126564.0
2004,1,2,24,114764.0
2004,1,3,1,104688.0
2004,1,3,2,97472.0
2004,1,3,3,94350.0
2004,1,3,4,93256.0
2004,1,3,5,93401.0
2004,1,3,6,96217.0
2004,1,3,7,102034.0
2004,1,3,8,109241.0
2004,1,3,9,119492.0
2004,1,3,10,125605.0
2004,1,3,11,121542.0
2004,1,3,12,113493.0
2004,1,3,13,105732.0
2004,1,3,14,99150.0
2004,1,3,15,94081.0
2004,1,3,16,92975.0
2004,1,3,17,98482.0
2004,1,3,18,117032.0
2004,1,3,19,121936.0
2004,1,3,20,119062.0
2004,1,3,21,114728.0
2004,1,3,22,107975.0
2004,1,3,23,99555.0
2004,1,3,24,89416.0
2004,1,4,1,79085.0
2004,1,4,2,72783.0
2004,1,4,3,69530.0
2004,1,4,4,68310.0
2004,1,4,5,68243.0
2004,1,4,6,70293.0
2004,1,4,7,76083.0
2004,1,4,8,84218.0
2004,1,4,9,97110.0
2004,1,4,10,106515.0
2004,1,4,11,108371.0
2004,1,4,12,105558.0
2004,1,4,13,103745.0
2004,1,4,14,100450.0
2004,1,4,15,97364.0
2004,1,4,16,96653.0
2004,1,4,17,104561.0
2004,1,4,18,125095.0
2004,1,4,19,128706.0
2004,1,4,20,127593.0
2004,1,4,21,122875.0
2004,1,4,22,112754.0
2004,1,4,23,101466.0
2004,1,4,24,89149.0
2004,1,5,1,80605.0
2004,1,5,2,77001.0
2004,1,5,3,76563.0
2004,1,5,4,77403.0
2004,1,5,5,80675.0
2004,1,5,6,93633.0
2004,1,5,7,119226.0
2004,1,5,8,122409.0
2004,1,5,9,113136.0
2004,1,5,10,112727.0
2004,1,5,11,113362.0
2004,1,5,12,113404.0
2004,1,5,13,113276.0
2004,1,5,14,111017.0
2004,1,5,15,109874.0
2004,1,5,16,112151.0
2004,1,5,17,124150.0
2004,1,5,18,143156.0
2004,1,5,19,149230.0
2004,1,5,20,147278.0
2004,1,5,21,140811.0
2004,1,5,22,131283.0
2004,1,5,23,117628.0
2004,1,5,24,105088.0
2004,1,6,1,97005.0
2004,1,6,2,95602.0
2004,1,6,3,97259.0
2004,1,6,4,100366.0
2004,1,6,5,105160.0
2004,1,6,6,118763.0
2004,1,6,7,146068.0
2004,1,6,8,149628.0
2004,1,6,9,134804.0
2004,1,6,10,126709.0
2004,1,6,11,121746.0
2004,1,6,12,118493.0
2004,1,6,13,115732.0
2004,1,6,14,111916.0
2004,1,6,15,109346.0
2004,1,6,16,113579.0
2004,1,6,17,129805.0
2004,1,6,18,158462.0
2004,1,6,19,173788.0
2004,1,6,20,179225.0
2004,1,6,21,178807.0
2004,1,6,22,171502.0
2004,1,6,23,160679.0
2004,1,6,24,149178.0
2004,1,7,1,142601.0
2004,1,7,2,140331.0
2004,1,7,3,141275.0
2004,1,7,4,144241.0
2004,1,7,5,149610.0
2004,1,7,6,165125.0
2004,1,7,7,192287.0
2004,1,7,8,191720.0
2004,1,7,9,175317.0
2004,1,7,10,170731.0
2004,1,7,11,165144.0
2004,1,7,12,159858.0
2004,1,7,13,155674.0
2004,1,7,14,150923.0
2004,1,7,15,147300.0
2004,1,7,16,150036.0
2004,1,7,17,164179.0
2004,1,7,18,190244.0
2004,1,7,19,197911.0
2004,1,7,20,197555.0
2004,1,7,21,195803.0
2004,1,7,22,186515.0
2004,1,7,23,172268.0
2004,1,7,24,158940.0
2004,1,8,1,150788.0
2004,1,8,2,147549.0
2004,1,8,3,147615.0
2004,1,8,4,148865.0
2004,1,8,5,151509.0
2004,1,8,6,162949.0
2004,1,8,7,187649.0
2004,1,8,8,184836.0
2004,1,8,9,167986.0
2004,1,8,10,158879.0
2004,1,8,11,152399.0
2004,1,8,12,147707.0
2004,1,8,13,139365.0
2004,1,8,14,136567.0
2004,1,8,15,133458.0
2004,1,8,16,138707.0
2004,1,8,17,152496.0
2004,1,8,18,174229.0
2004,1,8,19,182629.0
2004,1,8,20,182744.0
2004,1,8,21,176969.0
2004,1,8,22,165335.0
2004,1,8,23,150339.0
2004,1,8,24,136005.0
2004,1,9,1,126991.0
2004,1,9,2,122970.0
2004,1,9,3,122040.0
2004,1,9,4,122909.0
2004,1,9,5,125932.0
2004,1,9,6,138942.0
2004,1,9,7,164220.0
2004,1,9,8,168818.0
2004,1,9,9,157662.0
2004,1,9,10,154548.0
2004,1,9,11,150311.0
2004,1,9,12,146121.0
2004,1,9,13,143151.0
2004,1,9,14,139683.0
2004,1,9,15,139495.0
2004,1,9,16,145137.0
2004,1,9,17,156917.0
2004,1,9,18,178361.0
2004,1,9,19,187759.0
2004,1,9,20,188661.0
2004,1,9,21,187793.0
2004,1,9,22,186532.0
2004,1,9,23,181645.0
2004,1,9,24,175016.0
2004,1,10,1,170245.0
2004,1,10,2,170394.0
2004,1,10,3,172250.0
2004,1,10,4,175562.0
2004,1,10,5,180633.0
2004,1,10,6,188729.0
2004,1,10,7,200371.0
2004,1,10,8,212118.0
2004,1,10,9,226154.0
2004,1,10,10,232880.0
2004,1,10,11,228138.0
2004,1,10,12,216559.0
2004,1,10,13,205942.0
2004,1,10,14,196983.0
2004,1,10,15,188235.0
2004,1,10,16,187021.0
2004,1,10,17,197559.0
2004,1,10,18,219780.0
2004,1,10,19,226091.0
2004,1,10,20,224164.0
2004,1,10,21,220485.0
2004,1,10,22,216531.0
2004,1,10,23,208768.0
2004,1,10,24,199175.0
2004,1,11,1,191196.0
2004,1,11,2,186256.0
2004,1,11,3,185316.0
2004,1,11,4,186164.0
2004,1,11,5,188506.0
2004,1,11,6,193487.0
2004,1,11,7,201942.0
2004,1,11,8,211716.0
2004,1,11,9,216915.0
2004,1,11,10,210904.0
2004,1,11,11,200260.0
2004,1,11,12,188615.0
2004,1,11,13,177576.0
2004,1,11,14,168986.0
2004,1,11,15,162949.0
2004,1,11,16,161907.0
2004,1,11,17,172635.0
2004,1,11,18,193724.0
2004,1,11,19,201480.0
2004,1,11,20,199450.0
2004,1,11,21,196271.0
2004,1,11,22,186567.0
2004,1,11,23,170919.0
2004,1,11,24,155953.0
2004,1,12,1,145452.0
2004,1,12,2,140986.0
2004,1,12,3,139003.0
2004,1,12,4,138482.0
2004,1,12,5,139712.0
2004,1,12,6,151156.0
2004,1,12,7,175603.0
2004,1,12,8,176833.0
2004,1,12,9,160012.0
2004,1,12,10,150203.0
2004,1,12,11,144611.0
2004,1,12,12,138749.0
2004,1,12,13,133098.0
2004,1,12,14,127120.0
2004,1,12,15,120856.0
2004,1,12,16,124160.0
2004,1,12,17,136724.0
2004,1,12,18,155606.0
2004,1,12,19,163068.0
2004,1,12,20,161761.0
2004,1,12,21,155802.0
2004,1,12,22,144843.0
2004,1,12,23,130264.0
2004,1,12,24,116913.0
2004,1,13,1,108558.0
2004,1,13,2,105681.0
2004,1,13,3,106897.0
2004,1,13,4,110533.0
2004,1,13,5,116058.0
2004,1,13,6,131358.0
2004,1,13,7,159645.0
2004,1,13,8,162577.0
2004,1,13,9,145055.0
2004,1,13,10,133082.0
2004,1,13,11,129892.0
2004,1,13,12,123156.0
2004,1,13,13,113485.0
2004,1,13,14,111311.0
2004,1,13,15,111629.0
2004,1,13,16,114432.0
2004,1,13,17,126653.0
2004,1,13,18,152031.0
2004,1,13,19,166472.0
2004,1,13,20,169978.0
2004,1,13,21,167298.0
2004,1,13,22,159566.0
2004,1,13,23,148056.0
2004,1,13,24,136771.0
2004,1,14,1,130658.0
2004,1,14,2,129918.0
2004,1,14,3,131675.0
2004,1,14,4,134787.0
2004,1,14,5,140306.0
2004,1,14,6,155182.0
2004,1,14,7,183663.0
2004,1,14,8,187429.0
2004,1,14,9,170383.0
2004,1,14,10,160296.0
2004,1,14,11,152569.0
2004,1,14,12,146056.0
2004,1,14,13,140644.0
2004,1,14,14,136639.0
2004,1,14,15,135830.0
2004,1,14,16,139924.0
2004,1,14,17,157253.0
2004,1,14,18,183275.0
2004,1,14,19,192997.0
2004,1,14,20,192276.0
2004,1,14,21,187022.0
2004,1,14,22,175563.0
2004,1,14,23,159414.0
2004,1,14,24,142565.0
2004,1,15,1,131905.0
2004,1,15,2,126196.0
2004,1,15,3,123032.0
2004,1,15,4,123013.0
2004,1,15,5,127159.0
2004,1,15,6,144105.0
2004,1,15,7,175745.0
2004,1,15,8,186681.0
2004,1,15,9,180928.0
2004,1,15,10,181082.0
2004,1,15,11,177695.0
2004,1,15,12,172263.0
2004,1,15,13,163520.0
2004,1,15,14,156927.0
2004,1,15,15,155258.0
2004,1,15,16,157787.0
2004,1,15,17,171598.0
2004,1,15,18,194561.0
2004,1,15,19,204835.0
2004,1,15,20,203361.0
2004,1,15,21,199706.0
2004,1,15,22,195497.0
2004,1,15,23,188344.0
2004,1,15,24,182185.0
2004,1,16,1,181033.0
2004,1,16,2,182962.0
2004,1,16,3,186113.0
2004,1,16,4,189738.0
2004,1,16,5,194484.0
2004,1,16,6,208133.0
2004,1,16,7,232699.0
2004,1,16,8,233477.0
2004,1,16,9,217776.0
2004,1,16,10,210402.0
2004,1,16,11,201271.0
2004,1,16,12,191224.0
2004,1,16,13,182969.0
2004,1,16,14,175107.0
2004,1,16,15,170582.0
2004,1,16,16,169434.0
2004,1,16,17,178845.0
2004,1,16,18,201831.0
2004,1,16,19,210851.0
2004,1,16,20,209594.0
2004,1,16,21,205836.0
2004,1,16,22,198074.0
2004,1,16,23,189328.0
2004,1,16,24,179245.0
2004,1,17,1,144546.0
2004,1,17,2,154495.0
2004,1,17,3,160916.0
2004,1,17,4,170847.0
2004,1,17,5,170321.0
2004,1,17,6,174535.0
2004,1,17,7,182519.0
2004,1,17,8,191480.0
2004,1,17,9,197533.0
2004,1,17,10,196443.0
2004,1,17,11,185742.0
2004,1,17,12,171926.0
2004,1,17,13,160489.0
2004,1,17,14,154017.0
2004,1,17,15,152857.0
2004,1,17,16,154299.0
2004,1,17,17,160060.0
2004,1,17,18,173540.0
2004,1,17,19,176636.0
2004,1,17,20,173368.0
2004,1,17,21,167388.0
2004,1,17,22,161237.0
2004,1,17,23,154418.0
2004,1,17,24,144497.0
2004,1,18,1,137489.0
2004,1,18,2,133889.0
2004,1,18,3,132374.0
2004,1,18,4,131874.0
2004,1,18,5,131785.0
2004,1,18,6,133747.0
2004,1,18,7,138832.0
2004,1,18,8,147275.0
2004,1,18,9,160514.0
2004,1,18,10,169728.0
2004,1,18,11,170368.0
2004,1,18,12,167495.0
2004,1,18,13,162637.0
2004,1,18,14,158146.0
2004,1,18,15,154408.0
2004,1,18,16,153298.0
2004,1,18,17,158651.0
2004,1,18,18,170119.0
2004,1,18,19,173762.0
2004,1,18,20,170542.0
2004,1,18,21,166717.0
2004,1,18,22,158814.0
2004,1,18,23,154203.0
2004,1,18,24,145374.0
2004,1,19,1,140559.0
2004,1,19,2,140409.0
2004,1,19,3,142562.0
2004,1,19,4,144546.0
2004,1,19,5,149083.0
2004,1,19,6,159268.0
2004,1,19,7,172722.0
2004,1,19,8,178845.0
2004,1,19,9,178600.0
2004,1,19,10,178031.0
2004,1,19,11,175578.0
2004,1,19,12,170394.0
2004,1,19,13,163210.0
2004,1,19,14,157871.0
2004,1,19,15,155226.0
2004,1,19,16,158401.0
2004,1,19,17,169100.0
2004,1,19,18,193461.0
2004,1,19,19,206535.0
2004,1,19,20,206453.0
2004,1,19,21,200760.0
2004,1,19,22,192943.0
2004,1,19,23,181552.0
2004,1,19,24,168845.0
2004,1,20,1,161188.0
2004,1,20,2,158889.0
2004,1,20,3,159214.0
2004,1,20,4,160924.0
2004,1,20,5,163858.0
2004,1,20,6,177732.0
2004,1,20,7,201876.0
2004,1,20,8,202330.0
2004,1,20,9,185352.0
2004,1,20,10,176928.0
2004,1,20,11,170231.0
2004,1,20,12,164453.0
2004,1,20,13,159448.0
2004,1,20,14,154364.0
2004,1,20,15,151451.0
2004,1,20,16,153717.0
2004,1,20,17,165938.0
2004,1,20,18,193033.0
2004,1,20,19,207225.0
2004,1,20,20,207933.0
2004,1,20,21,204823.0
2004,1,20,22,195811.0
2004,1,20,23,182304.0
2004,1,20,24,169154.0
2004,1,21,1,161730.0
2004,1,21,2,159377.0
2004,1,21,3,159818.0
2004,1,21,4,162311.0
2004,1,21,5,166319.0
2004,1,21,6,179639.0
2004,1,21,7,206317.0
2004,1,21,8,207616.0
2004,1,21,9,188355.0
2004,1,21,10,176217.0
2004,1,21,11,166213.0
2004,1,21,12,155851.0
2004,1,21,13,147617.0
2004,1,21,14,141271.0
2004,1,21,15,137425.0
2004,1,21,16,142913.0
2004,1,21,17,161130.0
2004,1,21,18,183428.0
2004,1,21,19,196994.0
2004,1,21,20,199132.0
2004,1,21,21,195851.0
2004,1,21,22,189454.0
2004,1,21,23,177918.0
2004,1,21,24,165734.0
2004,1,22,1,159017.0
2004,1,22,2,155823.0
2004,1,22,3,154487.0
2004,1,22,4,152868.0
2004,1,22,5,152669.0
2004,1,22,6,162640.0
2004,1,22,7,186375.0
2004,1,22,8,185991.0
2004,1,22,9,170527.0
2004,1,22,10,163539.0
2004,1,22,11,156718.0
