Year,Month,Day,Hour,Load
2004,1,1,1,65970.0
2004,1,1,2,64600.0
2004,1,1,3,63843.0
2004,1,1,4,64023.0
2004,1,1,5,65679.0
2004,1,1,6,63305.0
2004,1,1,7,66922.0
2004,1,1,8,68649.0
2004,1,1,9,69894.0
2004,1,1,10,66644.0
2004,1,1,11,62704.0
2004,1,1,12,58584.0
2004,1,1,13,54468.0
2004,1,1,14,51905.0
2004,1,1,15,50047.0
2004,1,1,16,49309.0
2004,1,1,17,51911.0
2004,1,1,18,60425.0
2004,1,1,19,64940.0
2004,1,1,20,65220.0
2004,1,1,21,65112.0
2004,1,1,22,65000.0
2004,1,1,23,65394.0
2004,1,1,24,61101.0
2004,1,2,1,57042.0
2004,1,2,2,54477.0
2004,1,2,3,52322.0
2004,1,2,4,52184.0
2004,1,2,5,54843.0
2004,1,2,6,55302.0
2004,1,2,7,60600.0
2004,1,2,8,64869.0
2004,1,2,9,65946.0
2004,1,2,10,66005.0
2004,1,2,11,65509.0
2004,1,2,12,62984.0
2004,1,2,13,59082.0
2004,1,2,14,55361.0
2004,1,2,15,52796.0
2004,1,2,16,52024.0
2004,1,2,17,52949.0
2004,1,2,18,60327.0
2004,1,2,19,65316.0
2004,1,2,20,64809.0
2004,1,2,21,64120.0
2004,1,2,22,62572.0
2004,1,2,23,63379.0
2004,1,2,24,60330.0
2004,1,3,1,58236.0
2004,1,3,2,56475.0
2004,1,3,3,55260.0
2004,1,3,4,55263.0
2004,1,3,5,56626.0
2004,1,3,6,56168.0
2004,1,3,7,60141.0
2004,1,3,8,63330.0
2004,1,3,9,65474.0
2004,1,3,10,63111.0
2004,1,3,11,58445.0
2004,1,3,12,54357.0
2004,1,3,13,50714.0
2004,1,3,14,47407.0
2004,1,3,15,46020.0
2004,1,3,16,45436.0
2004,1,3,17,47054.0
2004,1,3,18,53655.0
2004,1,3,19,57291.0
2004,1,3,20,56822.0
2004,1,3,21,55477.0
2004,1,3,22,53354.0
2004,1,3,23,53619.0
2004,1,3,24,49821.0
2004,1,4,1,45668.0
2004,1,4,2,42874.0
2004,1,4,3,40726.0
2004,1,4,4,40031.0
2004,1,4,5,40412.0
2004,1,4,6,39128.0
2004,1,4,7,43083.0
2004,1,4,8,48342.0
2004,1,4,9,55005.0
2004,1,4,10,56768.0
2004,1,4,11,53860.0
2004,1,4,12,50842.0
2004,1,4,13,50434.0
2004,1,4,14,48734.0
2004,1,4,15,47518.0
2004,1,4,16,46533.0
2004,1,4,17,47617.0
2004,1,4,18,54394.0
2004,1,4,19,57556.0
2004,1,4,20,57010.0
2004,1,4,21,55847.0
2004,1,4,22,52275.0
2004,1,4,23,50163.0
2004,1,4,24,44347.0
2004,1,5,1,40329.0
2004,1,5,2,38941.0
2004,1,5,3,40163.0
2004,1,5,4,40522.0
2004,1,5,5,42183.0
2004,1,5,6,43575.0
2004,1,5,7,52226.0
2004,1,5,8,55683.0
2004,1,5,9,52811.0
2004,1,5,10,53337.0
2004,1,5,11,52786.0
2004,1,5,12,52278.0
2004,1,5,13,50842.0
2004,1,5,14,48765.0
2004,1,5,15,47967.0
2004,1,5,16,49043.0
2004,1,5,17,51669.0
2004,1,5,18,58491.0
2004,1,5,19,60997.0
2004,1,5,20,60149.0
2004,1,5,21,58870.0
2004,1,5,22,57289.0
2004,1,5,23,56613.0
2004,1,5,24,53093.0
2004,1,6,1,50640.0
2004,1,6,2,50432.0
2004,1,6,3,51905.0
2004,1,6,4,53476.0
2004,1,6,5,55902.0
2004,1,6,6,60596.0
2004,1,6,7,72785.0
2004,1,6,8,77571.0
2004,1,6,9,72765.0
2004,1,6,10,68484.0
2004,1,6,11,64866.0
2004,1,6,12,60963.0
2004,1,6,13,57675.0
2004,1,6,14,56288.0
2004,1,6,15,56722.0
2004,1,6,16,58600.0
2004,1,6,17,62854.0
2004,1,6,18,75629.0
2004,1,6,19,82280.0
2004,1,6,20,84554.0
2004,1,6,21,85193.0
2004,1,6,22,82740.0
2004,1,6,23,83352.0
2004,1,6,24,79401.0
2004,1,7,1,77501.0
2004,1,7,2,78077.0
2004,1,7,3,78615.0
2004,1,7,4,81182.0
2004,1,7,5,85044.0
2004,1,7,6,86996.0
2004,1,7,7,97263.0
2004,1,7,8,98552.0
2004,1,7,9,89804.0
2004,1,7,10,84658.0
2004,1,7,11,78713.0
2004,1,7,12,73228.0
2004,1,7,13,68351.0
2004,1,7,14,65734.0
2004,1,7,15,65520.0
2004,1,7,16,69405.0
2004,1,7,17,77168.0
2004,1,7,18,86558.0
2004,1,7,19,89060.0
2004,1,7,20,89064.0
2004,1,7,21,92915.0
2004,1,7,22,86406.0
2004,1,7,23,85730.0
2004,1,7,24,81186.0
2004,1,8,1,79497.0
2004,1,8,2,78778.0
2004,1,8,3,78988.0
2004,1,8,4,79773.0
2004,1,8,5,82585.0
2004,1,8,6,84107.0
2004,1,8,7,94767.0
2004,1,8,8,92571.0
2004,1,8,9,89899.0
2004,1,8,10,84050.0
2004,1,8,11,77365.0
2004,1,8,12,75214.0
2004,1,8,13,72945.0
2004,1,8,14,72388.0
2004,1,8,15,72068.0
2004,1,8,16,72460.0
2004,1,8,17,76065.0
2004,1,8,18,84417.0
2004,1,8,19,88378.0
2004,1,8,20,88038.0
2004,1,8,21,85742.0
2004,1,8,22,80935.0
2004,1,8,23,79509.0
2004,1,8,24,74032.0
2004,1,9,1,70889.0
2004,1,9,2,69678.0
2004,1,9,3,69319.0
2004,1,9,4,70067.0
2004,1,9,5,71927.0
2004,1,9,6,73868.0
2004,1,9,7,79986.0
2004,1,9,8,82133.0
2004,1,9,9,82425.0
2004,1,9,10,82810.0
