Year,Month,Day,Hour,Load
2004,1,1,1,133088.0
2004,1,1,2,129909.0
2004,1,1,3,125717.0
2004,1,1,4,124162.0
2004,1,1,5,125320.0
2004,1,1,6,128558.0
2004,1,1,7,134526.0
2004,1,1,8,140593.0
2004,1,1,9,149131.0
2004,1,1,10,151466.0
2004,1,1,11,154523.0
2004,1,1,12,153673.0
2004,1,1,13,149849.0
2004,1,1,14,140720.0
2004,1,1,15,134540.0
2004,1,1,16,133465.0
2004,1,1,17,142383.0
2004,1,1,18,164093.0
2004,1,1,19,167029.0
2004,1,1,20,165945.0
2004,1,1,21,162126.0
2004,1,1,22,155197.0
2004,1,1,23,145018.0
2004,1,1,24,134360.0
2004,1,2,1,129356.0
2004,1,2,2,127985.0
2004,1,2,3,127900.0
2004,1,2,4,129137.0
2004,1,2,5,131714.0
2004,1,2,6,143025.0
2004,1,2,7,155296.0
2004,1,2,8,169714.0
2004,1,2,9,178553.0
2004,1,2,10,185717.0
2004,1,2,11,185481.0
2004,1,2,12,182652.0
2004,1,2,13,177346.0
2004,1,2,14,171757.0
2004,1,2,15,165004.0
2004,1,2,16,159076.0
2004,1,2,17,164546.0
2004,1,2,18,181183.0
2004,1,2,19,182141.0
2004,1,2,20,178791.0
2004,1,2,21,174563.0
2004,1,2,22,166209.0
2004,1,2,23,155580.0
2004,1,2,24,144824.0
2004,1,3,1,135832.0
2004,1,3,2,129717.0
2004,1,3,3,128887.0
2004,1,3,4,126234.0
2004,1,3,5,129022.0
2004,1,3,6,133044.0
2004,1,3,7,140902.0
2004,1,3,8,151040.0
2004,1,3,9,160499.0
2004,1,3,10,165966.0
2004,1,3,11,165048.0
2004,1,3,12,161086.0
2004,1,3,13,153515.0
2004,1,3,14,146731.0
2004,1,3,15,141227.0
2004,1,3,16,139341.0
2004,1,3,17,144866.0
2004,1,3,18,158190.0
2004,1,3,19,160026.0
2004,1,3,20,155212.0
2004,1,3,21,151449.0
2004,1,3,22,144783.0
2004,1,3,23,135404.0
2004,1,3,24,124183.0
2004,1,4,1,112912.0
2004,1,4,2,108978.0
2004,1,4,3,106897.0
2004,1,4,4,104860.0
2004,1,4,5,105951.0
2004,1,4,6,107414.0
2004,1,4,7,114449.0
2004,1,4,8,125231.0
2004,1,4,9,137091.0
2004,1,4,10,147104.0
2004,1,4,11,145666.0
2004,1,4,12,144249.0
2004,1,4,13,145924.0
2004,1,4,14,143676.0
2004,1,4,15,144951.0
2004,1,4,16,147298.0
2004,1,4,17,156525.0
2004,1,4,18,168813.0
2004,1,4,19,170520.0
2004,1,4,20,167255.0
2004,1,4,21,164056.0
2004,1,4,22,157710.0
2004,1,4,23,145596.0
2004,1,4,24,134173.0
2004,1,5,1,129493.0
2004,1,5,2,127630.0
2004,1,5,3,128286.0
2004,1,5,4,132237.0
2004,1,5,5,136488.0
2004,1,5,6,153298.0
2004,1,5,7,179759.0
2004,1,5,8,191699.0
2004,1,5,9,189608.0
2004,1,5,10,188735.0
2004,1,5,11,190366.0
2004,1,5,12,186468.0
2004,1,5,13,185786.0
2004,1,5,14,184498.0
2004,1,5,15,181115.0
2004,1,5,16,180990.0
2004,1,5,17,185692.0
2004,1,5,18,201541.0
2004,1,5,19,206977.0
2004,1,5,20,205767.0
2004,1,5,21,200838.0
2004,1,5,22,192383.0
2004,1,5,23,179008.0
2004,1,5,24,165664.0
2004,1,6,1,159440.0
2004,1,6,2,159337.0
2004,1,6,3,158598.0
2004,1,6,4,160517.0
2004,1,6,5,167061.0
2004,1,6,6,184160.0
2004,1,6,7,209593.0
2004,1,6,8,222170.0
2004,1,6,9,214484.0
2004,1,6,10,212350.0
2004,1,6,11,209489.0
2004,1,6,12,204751.0
2004,1,6,13,203443.0
2004,1,6,14,201942.0
2004,1,6,15,199916.0
2004,1,6,16,200240.0
2004,1,6,17,211440.0
2004,1,6,18,239165.0
2004,1,6,19,245175.0
2004,1,6,20,245957.0
2004,1,6,21,242675.0
2004,1,6,22,236011.0
2004,1,6,23,223738.0
2004,1,6,24,211664.0
2004,1,7,1,208885.0
2004,1,7,2,208883.0
2004,1,7,3,209359.0
2004,1,7,4,213597.0
2004,1,7,5,220461.0
2004,1,7,6,237208.0
2004,1,7,7,263209.0
2004,1,7,8,271424.0
2004,1,7,9,258643.0
2004,1,7,10,249818.0
2004,1,7,11,243903.0
2004,1,7,12,235610.0
2004,1,7,13,228430.0
2004,1,7,14,222840.0
2004,1,7,15,218913.0
2004,1,7,16,220267.0
2004,1,7,17,228173.0
2004,1,7,18,254457.0
2004,1,7,19,254193.0
2004,1,7,20,254834.0
2004,1,7,21,253161.0
2004,1,7,22,240726.0
2004,1,7,23,225693.0
2004,1,7,24,211903.0
2004,1,8,1,209620.0
2004,1,8,2,207493.0
2004,1,8,3,208146.0
2004,1,8,4,210452.0
2004,1,8,5,217205.0
2004,1,8,6,233413.0
2004,1,8,7,256028.0
2004,1,8,8,268282.0
2004,1,8,9,255925.0
2004,1,8,10,245375.0
2004,1,8,11,235714.0
2004,1,8,12,229263.0
2004,1,8,13,226410.0
2004,1,8,14,224060.0
2004,1,8,15,222447.0
2004,1,8,16,223063.0
2004,1,8,17,229512.0
2004,1,8,18,242809.0
2004,1,8,19,242824.0
2004,1,8,20,240466.0
2004,1,8,21,233967.0
2004,1,8,22,220921.0
2004,1,8,23,204757.0
2004,1,8,24,190501.0
2004,1,9,1,183188.0
2004,1,9,2,178789.0
2004,1,9,3,179619.0
2004,1,9,4,180570.0
2004,1,9,5,187994.0
2004,1,9,6,201717.0
2004,1,9,7,222525.0
2004,1,9,8,231944.0
2004,1,9,9,233119.0
2004,1,9,10,232764.0
2004,1,9,11,228690.0
2004,1,9,12,224606.0
2004,1,9,13,218779.0
2004,1,9,14,215896.0
2004,1,9,15,210948.0
2004,1,9,16,212239.0
2004,1,9,17,214080.0
2004,1,9,18,234570.0
2004,1,9,19,238186.0
2004,1,9,20,236139.0
2004,1,9,21,233629.0
2004,1,9,22,230932.0
2004,1,9,23,225000.0
2004,1,9,24,213798.0
2004,1,10,1,211123.0
2004,1,10,2,211372.0
2004,1,10,3,213898.0
2004,1,10,4,216512.0
2004,1,10,5,220851.0
2004,1,10,6,230427.0
2004,1,10,7,240579.0
2004,1,10,8,252219.0
